



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 4.000000 0.003818 12.750000 4.000000 10.947000 10.557000 10.134000 9.372000 10.401000 8.919000 12.548000 10.336000 11.503000 10.358000 11.521000 11.152000 10.457000 9.652000 9.147000 9.719000 10.455000 10.303000 21.722000 13.678000 11.579000 11.382000 10.911000 11.480000 9.802000 9.571000 10.479000
1.000000 0.001000 5.000000 0.004773 12.750000 4.000000 10.488000 10.039000 9.641000 8.946000 10.088000 8.700000 11.886000 9.828000 10.941000 9.965000 10.957000 10.690000 9.873000 9.170000 8.802000 9.395000 10.143000 9.993000 21.135000 13.155000 11.097000 10.857000 10.450000 10.954000 9.326000 9.237000 9.996000
1.000000 0.001000 6.000000 0.005727 12.750000 4.000000 10.091000 9.609000 9.220000 8.585000 9.807000 8.501000 11.321000 9.407000 10.470000 9.623000 10.485000 10.294000 9.386000 8.767000 8.509000 9.111000 9.863000 9.714000 20.631000 12.706000 10.678000 10.409000 10.052000 10.506000 8.924000 8.950000 9.586000
1.000000 0.001000 7.000000 0.006682 12.750000 4.000000 9.748000 9.246000 8.860000 8.276000 9.555000 8.319000 10.838000 9.051000 10.070000 9.325000 10.084000 9.951000 8.976000 8.425000 8.254000 8.859000 9.612000 9.466000 20.193000 12.318000 10.314000 10.025000 9.707000 10.121000 8.581000 8.698000 9.234000
1.000000 0.001000 8.000000 0.007637 12.750000 4.000000 9.488000 8.977000 8.592000 8.042000 9.354000 8.169000 10.481000 8.789000 9.773000 9.099000 9.787000 9.691000 8.675000 8.170000 8.057000 8.661000 9.412000 9.267000 19.862000 12.026000 10.039000 9.737000 9.447000 9.833000 8.323000 8.502000 8.969000
1.000000 0.001000 9.000000 0.008591 12.750000 4.000000 9.287000 8.775000 8.390000 7.862000 9.191000 8.046000 10.210000 8.590000 9.549000 8.923000 9.562000 9.490000 8.448000 7.975000 7.902000 8.502000 9.249000 9.106000 19.606000 11.800000 9.827000 9.516000 9.247000 9.612000 8.126000 8.346000 8.766000
1.000000 0.001000 10.000000 0.009546 12.750000 4.000000 9.128000 8.617000 8.234000 7.720000 9.057000 7.944000 9.999000 8.436000 9.373000 8.783000 9.385000 9.331000 8.271000 7.823000 7.778000 8.373000 9.115000 8.974000 19.403000 11.622000 9.660000 9.343000 9.089000 9.437000 7.971000 8.220000 8.606000
1.000000 0.001000 11.000000 0.010500 12.750000 4.000000 8.999000 8.492000 8.109000 7.606000 8.944000 7.859000 9.830000 8.313000 9.233000 8.669000 9.244000 9.201000 8.129000 7.701000 7.676000 8.265000 9.003000 8.863000 19.238000 11.476000 9.524000 9.203000 8.962000 9.297000 7.846000 8.117000 8.477000
1.000000 0.001000 12.000000 0.011455 12.750000 4.000000 8.890000 8.389000 8.007000 7.511000 8.847000 7.785000 9.688000 8.212000 9.116000 8.574000 9.126000 9.091000 8.012000 7.600000 7.591000 8.174000 8.907000 8.768000 19.098000 11.354000 9.410000 9.087000 8.856000 9.179000 7.743000 8.029000 8.369000
1.000000 0.001000 13.000000 0.012410 12.750000 4.000000 8.800000 8.305000 7.925000 7.433000 8.764000 7.724000 9.572000 8.130000 9.020000 8.496000 9.029000 9.000000 7.916000 7.518000 7.521000 8.097000 8.824000 8.687000 18.980000 11.251000 9.316000 8.991000 8.768000 9.081000 7.658000 7.956000 8.280000
