



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 1.000000 0.000955 8.000000 1.000000 22.435000 23.443000 23.695000 18.136000 14.591000 14.076000 26.122000 22.969000 25.343000 23.309000 24.284000 22.218000 22.673000 19.900000 16.175000 15.169000 14.657000 14.626000 32.849000 25.999000 23.051000 23.938000 24.139000 23.065000 19.464000 15.199000 20.173000
1.000000 0.001000 2.000000 0.001909 8.000000 1.000000 20.844000 21.208000 21.729000 16.745000 13.887000 13.364000 23.888000 20.760000 22.929000 21.334000 22.135000 20.263000 20.852000 18.248000 15.067000 14.269000 13.937000 13.964000 31.370000 24.124000 21.526000 21.729000 22.075000 21.055000 17.949000 14.378000 18.668000
1.000000 0.001000 3.000000 0.002864 8.000000 1.000000 20.010000 20.100000 20.713000 16.066000 13.535000 13.007000 22.762000 19.671000 21.726000 20.318000 21.087000 19.323000 19.958000 17.447000 14.521000 13.833000 13.576000 13.632000 30.695000 23.190000 20.727000 20.637000 21.020000 20.087000 17.209000 13.962000 17.928000
1.000000 0.001000 4.000000 0.003818 8.000000 1.000000 19.428000 19.354000 20.004000 15.619000 13.304000 12.771000 21.996000 18.942000 20.914000 19.610000 20.385000 18.702000 19.359000 16.920000 14.162000 13.551000 13.340000 13.413000 30.268000 22.563000 20.167000 19.905000 20.291000 19.445000 16.721000 13.686000 17.437000
1.000000 0.001000 5.000000 0.004773 8.000000 1.000000 18.974000 18.786000 19.445000 15.286000 13.135000 12.596000 21.409000 18.391000 20.295000 19.055000 19.850000 18.235000 18.905000 16.526000 13.895000 13.345000 13.167000 13.253000 29.961000 22.088000 19.726000 19.349000 19.724000 18.963000 16.357000 13.481000 17.068000
1.000000 0.001000 6.000000 0.005727 8.000000 1.000000 18.560000 18.284000 18.919000 14.995000 12.987000 12.437000 20.884000 17.906000 19.740000 18.533000 19.366000 17.818000 18.494000 16.181000 13.662000 13.167000 13.017000 13.112000 29.686000 21.669000 19.322000 18.858000 19.197000 18.532000 16.037000 13.301000 16.742000
1.000000 0.001000 7.000000 0.006682 8.000000 1.000000 18.176000 17.826000 18.415000 14.731000 12.854000 12.287000 20.400000 17.466000 19.225000 18.034000 18.913000 17.432000 18.109000 15.867000 13.450000 13.007000 12.882000 12.983000 29.427000 21.286000 18.942000 18.410000 18.699000 18.133000 15.745000 13.137000 16.442000
1.000000 0.001000 8.000000 0.007637 8.000000 1.000000 17.836000 17.424000 17.963000 14.501000 12.740000 12.156000 19.973000 17.081000 18.774000 17.589000 18.512000 17.094000 17.769000 15.593000 13.267000 12.869000 12.766000 12.872000 29.200000 20.950000 18.604000 18.017000 18.255000 17.782000 15.490000 12.995000 16.179000
1.000000 0.001000 9.000000 0.008591 8.000000 1.000000 17.539000 17.072000 17.565000 14.302000 12.643000 12.042000 19.600000 16.747000 18.381000 17.196000 18.162000 16.801000 17.473000 15.356000 13.109000 12.751000 12.668000 12.777000 29.006000 20.658000 18.306000 17.675000 17.866000 17.477000 15.270000 12.872000 15.950000
1.000000 0.001000 10.000000 0.009546 8.000000 1.000000 17.278000 16.763000 17.213000 14.129000 12.560000 11.944000 19.271000 16.455000 18.037000 16.850000 17.855000 16.546000 17.214000 15.150000 12.972000 12.651000 12.583000 12.696000 28.840000 20.403000 18.041000 17.374000 17.522000 17.210000 15.078000 12.766000 15.749000
