



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 2.000000 0.001909 11.250000 3.000000 12.010000 12.400000 11.784000 11.011000 11.043000 9.642000 14.511000 12.129000 13.361000 11.555000 13.418000 12.721000 12.874000 11.617000 10.375000 10.630000 11.092000 11.005000 23.479000 15.273000 12.664000 13.087000 12.332000 13.223000 11.663000 10.620000 12.261000
1.000000 0.001000 3.000000 0.002864 11.250000 3.000000 11.484000 11.479000 11.082000 10.229000 10.695000 9.306000 13.485000 11.243000 12.408000 11.018000 12.429000 11.923000 11.704000 10.670000 9.779000 10.175000 10.747000 10.638000 22.667000 14.489000 12.138000 12.215000 11.679000 12.316000 10.775000 10.108000 11.389000
1.000000 0.001000 4.000000 0.003818 11.250000 3.000000 11.052000 10.860000 10.525000 9.693000 10.404000 9.058000 12.735000 10.642000 11.750000 10.603000 11.748000 11.362000 10.911000 10.033000 9.368000 9.833000 10.458000 10.337000 22.025000 13.901000 11.689000 11.608000 11.177000 11.679000 10.165000 9.736000 10.784000
1.000000 0.001000 5.000000 0.004773 11.250000 3.000000 10.729000 10.445000 10.127000 9.329000 10.174000 8.878000 12.199000 10.240000 11.299000 10.305000 11.284000 10.968000 10.377000 9.607000 9.087000 9.580000 10.230000 10.102000 21.544000 13.473000 11.348000 11.186000 10.815000 11.237000 9.750000 9.471000 10.369000
1.000000 0.001000 6.000000 0.005727 11.250000 3.000000 10.483000 10.150000 9.837000 9.068000 9.989000 8.742000 11.802000 9.954000 10.972000 10.082000 10.948000 10.679000 9.998000 9.306000 8.884000 9.387000 10.046000 9.916000 21.170000 13.147000 11.085000 10.877000 10.545000 10.914000 9.453000 9.275000 10.068000
1.000000 0.001000 7.000000 0.006682 11.250000 3.000000 10.288000 9.927000 9.614000 8.870000 9.837000 8.634000 11.491000 9.738000 10.719000 9.906000 10.690000 10.452000 9.711000 9.078000 8.727000 9.232000 9.895000 9.764000 20.862000 12.886000 10.874000 10.637000 10.333000 10.662000 9.226000 9.121000 9.836000
1.000000 0.001000 8.000000 0.007637 11.250000 3.000000 10.128000 9.751000 9.437000 8.714000 9.710000 8.547000 11.239000 9.568000 10.516000 9.764000 10.483000 10.270000 9.486000 8.900000 8.604000 9.106000 9.769000 9.638000 20.601000 12.670000 10.701000 10.443000 10.161000 10.460000 9.047000 8.998000 9.652000
1.000000 0.001000 9.000000 0.008591 11.250000 3.000000 9.993000 9.607000 9.293000 8.586000 9.600000 8.473000 11.027000 9.429000 10.347000 9.644000 10.312000 10.117000 9.302000 8.755000 8.502000 8.999000 9.659000 9.529000 20.373000 12.485000 10.555000 10.281000 10.017000 10.291000 8.900000 8.894000 9.499000
1.000000 0.001000 10.000000 0.009546 11.250000 3.000000 9.885000 9.495000 9.181000 8.488000 9.509000 8.416000 10.858000 9.322000 10.213000 9.549000 10.176000 9.995000 9.160000 8.644000 8.423000 8.913000 9.569000 9.440000 20.181000 12.332000 10.436000 10.152000 9.902000 10.157000 8.786000 8.813000 9.380000
1.000000 0.001000 11.000000 0.010500 11.250000 3.000000 9.798000 9.408000 9.096000 8.412000 9.435000 8.371000 10.721000 9.239000 10.106000 9.474000 10.068000 9.898000 9.049000 8.558000 8.362000 8.843000 9.495000 9.367000 20.020000 12.207000 10.341000 10.050000 9.811000 10.050000 8.698000 8.749000 9.286000
