



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 1.000000 0.000955 10.250000 2.000000 15.550000 15.040000 13.310000 11.739000 11.599000 9.953000 16.942000 14.936000 15.187000 12.957000 14.886000 13.562000 14.085000 12.873000 10.963000 11.334000 11.674000 11.515000 26.238000 18.737000 16.236000 15.553000 13.784000 14.294000 12.408000 11.217000 13.070000
1.000000 0.001000 2.000000 0.001909 10.250000 2.000000 14.190000 13.058000 11.952000 10.836000 10.912000 9.449000 14.580000 13.054000 13.153000 11.811000 12.743000 12.026000 11.955000 11.323000 10.322000 10.532000 10.975000 10.840000 24.051000 16.805000 14.798000 13.636000 12.406000 12.514000 11.275000 10.544000 11.791000
1.000000 0.001000 3.000000 0.002864 10.250000 2.000000 13.467000 12.247000 11.304000 10.380000 10.553000 9.213000 13.552000 12.262000 12.318000 11.319000 11.868000 11.368000 11.079000 10.652000 10.039000 10.169000 10.614000 10.488000 23.050000 15.891000 14.021000 12.825000 11.788000 11.738000 10.689000 10.228000 11.148000
1.000000 0.001000 4.000000 0.003818 10.250000 2.000000 12.954000 11.745000 10.876000 10.064000 10.298000 9.054000 12.901000 11.764000 11.801000 10.996000 11.331000 10.945000 10.542000 10.233000 9.842000 9.930000 10.359000 10.237000 22.380000 15.271000 13.475000 12.305000 11.382000 11.242000 10.290000 10.008000 10.716000
1.000000 0.001000 5.000000 0.004773 10.250000 2.000000 12.546000 11.380000 10.556000 9.822000 10.097000 8.934000 12.422000 11.397000 11.425000 10.750000 10.945000 10.632000 10.162000 9.931000 9.686000 9.750000 10.158000 10.040000 21.867000 14.791000 13.045000 11.916000 11.076000 10.877000 9.991000 9.835000 10.391000
1.000000 0.001000 6.000000 0.005727 10.250000 2.000000 12.211000 11.098000 10.310000 9.631000 9.933000 8.841000 12.053000 11.111000 11.138000 10.557000 10.653000 10.388000 9.879000 9.704000 9.559000 9.609000 9.994000 9.881000 21.456000 14.404000 12.694000 11.610000 10.835000 10.595000 9.759000 9.694000 10.139000
1.000000 0.001000 7.000000 0.006682 10.250000 2.000000 11.932000 10.877000 10.119000 9.481000 9.798000 8.769000 11.762000 10.884000 10.913000 10.403000 10.428000 10.196000 9.664000 9.529000 9.455000 9.497000 9.859000 9.750000 21.120000 14.086000 12.403000 11.367000 10.645000 10.373000 9.579000 9.580000 9.941000
1.000000 0.001000 8.000000 0.007637 10.250000 2.000000 11.701000 10.705000 9.973000 9.365000 9.689000 8.715000 11.535000 10.705000 10.739000 10.282000 10.255000 10.047000 9.502000 9.397000 9.372000 9.409000 9.750000 9.644000 20.846000 13.825000 12.165000 11.175000 10.496000 10.201000 9.441000 9.488000 9.787000
1.000000 0.001000 9.000000 0.008591 10.250000 2.000000 11.506000 10.567000 9.860000 9.273000 9.598000 8.673000 11.353000 10.561000 10.602000 10.185000 10.120000 9.928000 9.376000 9.295000 9.305000 9.338000 9.659000 9.556000 20.618000 13.607000 11.965000 11.020000 10.377000 10.064000 9.332000 9.413000 9.664000
1.000000 0.001000 10.000000 0.009546 10.250000 2.000000 11.342000 10.458000 9.773000 9.202000 9.523000 8.641000 11.208000 10.444000 10.493000 10.108000 10.014000 9.833000 9.279000 9.217000 9.250000 9.282000 9.584000 9.484000 20.428000 13.424000 11.797000 10.895000 10.282000 9.956000 9.248000 9.352000 9.568000
1.000000 0.001000 11.000000 0.010500 10.250000 2.000000 11.224000 10.387000 9.722000 9.158000 9.471000 8.624000 11.114000 10.368000 10.424000 10.059000 9.949000 9.773000 9.222000 9.171000 9.214000 9.246000 9.532000 9.435000 20.293000 13.294000 11.678000 10.813000 10.222000 9.887000 9.197000 9.311000 9.508000
1.000000 0.001000 12.000000 0.011455 10.250000 2.000000 11.121000 10.329000 9.681000 9.123000 9.426000 8.610000 11.036000 10.303000 10.368000 10.018000 9.896000 9.723000 9.177000 9.135000 9.184000 9.215000 9.487000 9.392000 20.177000 13.181000 11.573000 10.744000 10.172000 9.830000 9.156000 9.276000 9.458000
1.000000 0.001000 13.000000 0.012410 10.250000 2.000000 11.025000 10.276000 9.645000 9.091000 9.384000 8.596000 10.965000 10.244000 10.317000 9.980000 9.849000 9.678000 9.136000 9.102000 9.154000 9.186000 9.445000 9.352000 20.070000 13.077000 11.477000 10.681000 10.126000 9.778000 9.119000 9.242000 9.414000
1.000000 0.001000 14.000000 0.013364 10.250000 2.000000 10.907000 10.200000 9.587000 9.039000 9.325000 8.568000 10.870000 10.163000 10.243000 9.922000 9.779000 9.611000 9.074000 9.049000 9.109000 9.142000 9.386000 9.296000 19.941000 12.949000 11.358000 10.595000 10.060000 9.705000 9.062000 9.193000 9.347000
1.000000 0.001000 15.000000 0.014319 10.250000 2.000000 10.772000 10.107000 9.512000 8.971000 9.252000 8.525000 10.756000 10.065000 10.153000 9.849000 9.692000 9.529000 8.993000 8.979000 9.048000 9.083000 9.313000 9.225000 19.795000 12.806000 11.222000 10.492000 9.977000 9.614000 8.987000 9.129000 9.264000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 1.000000 0.000955 10.250000 2.000000 16.357000 16.262000 14.426000 12.493000 12.055000 10.498000 18.289000 16.056000 16.514000 14.048000 16.173000 14.676000 15.375000 13.835000 11.628000 11.908000 12.129000 11.986000 27.309000 19.791000 17.051000 16.770000 14.924000 15.446000 13.234000 11.808000 13.945000
2.000000 0.002000 2.000000 0.001909 10.250000 2.000000 14.853000 13.909000 12.764000 11.409000 11.280000 9.844000 15.610000 13.844000 14.067000 12.534000 13.669000 12.809000 12.897000 12.055000 10.772000 10.956000 11.342000 11.221000 24.890000 17.610000 15.501000 14.493000 13.198000 13.352000 11.947000 10.966000 12.506000
2.000000 0.002000 3.000000 0.002864 10.250000 2.000000 14.103000 12.991000 12.034000 10.915000 10.903000 9.559000 14.480000 12.964000 13.115000 11.935000 12.684000 12.058000 11.910000 11.311000 10.434000 10.549000 10.963000 10.846000 23.844000 16.645000 14.702000 13.588000 12.482000 12.487000 11.325000 10.607000 11.817000
2.000000 0.002000 4.000000 0.003818 10.250000 2.000000 13.600000 12.453000 11.576000 10.589000 10.649000 9.378000 13.798000 12.440000 12.556000 11.570000 12.106000 11.602000 11.332000 10.864000 10.217000 10.295000 10.708000 10.594000 23.180000 16.026000 14.166000 13.042000 12.041000 11.963000 10.917000 10.374000 11.372000
2.000000 0.002000 5.000000 0.004773 10.250000 2.000000 13.195000 12.054000 11.223000 10.331000 10.448000 9.240000 13.281000 12.048000 12.140000 11.290000 11.678000 11.256000 10.904000 10.531000 10.046000 10.102000 10.507000 10.395000 22.659000 15.538000 13.735000 12.626000 11.702000 11.566000 10.596000 10.190000 11.026000
2.000000 0.002000 6.000000 0.005727 10.250000 2.000000 12.839000 11.724000 10.924000 10.109000 10.274000 9.125000 12.849000 11.721000 11.796000 11.053000 11.325000 10.965000 10.555000 10.256000 9.898000 9.940000 10.334000 10.222000 22.210000 15.117000 13.359000 12.276000 11.415000 11.234000 10.323000 10.033000 10.731000
2.000000 0.002000 7.000000 0.006682 10.250000 2.000000 12.524000 11.447000 10.673000 9.919000 10.122000 9.029000 12.484000 11.444000 11.508000 10.851000 11.033000 10.720000 10.268000 10.028000 9.769000 9.804000 10.182000 10.073000 21.820000 14.750000 13.027000 11.976000 11.171000 10.954000 10.092000 9.896000 10.480000
2.000000 0.002000 8.000000 0.007637 10.250000 2.000000 12.247000 11.216000 10.464000 9.759000 9.990000 8.950000 12.178000 11.211000 11.269000 10.682000 10.791000 10.514000 10.033000 9.840000 9.659000 9.689000 10.050000 9.943000 21.483000 14.432000 12.738000 11.723000 10.966000 10.720000 9.899000 9.778000 10.270000
