



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 4.000000 0.003818 13.000000 2.000000 11.839000 10.526000 9.643000 9.115000 9.661000 8.461000 11.393000 10.592000 10.532000 10.016000 10.039000 9.844000 9.245000 9.143000 9.164000 9.276000 9.724000 9.595000 21.063000 14.017000 12.279000 11.028000 10.254000 10.029000 9.189000 9.347000 9.578000
1.000000 0.001000 5.000000 0.004773 13.000000 2.000000 11.251000 9.993000 9.148000 8.711000 9.329000 8.226000 10.727000 10.055000 9.994000 9.634000 9.492000 9.380000 8.708000 8.684000 8.881000 8.974000 9.391000 9.269000 20.366000 13.360000 11.663000 10.458000 9.789000 9.499000 8.721000 9.047000 9.084000
1.000000 0.001000 6.000000 0.005727 13.000000 2.000000 10.738000 9.535000 8.719000 8.353000 9.032000 8.010000 10.160000 9.591000 9.533000 9.296000 9.027000 8.977000 8.252000 8.289000 8.624000 8.705000 9.093000 8.978000 19.770000 12.794000 11.127000 9.964000 9.383000 9.042000 8.314000 8.776000 8.655000
1.000000 0.001000 7.000000 0.006682 13.000000 2.000000 10.303000 9.148000 8.354000 8.044000 8.773000 7.817000 9.687000 9.199000 9.145000 9.006000 8.638000 8.635000 7.870000 7.954000 8.396000 8.469000 8.834000 8.723000 19.272000 12.319000 10.675000 9.546000 9.037000 8.657000 7.967000 8.538000 8.290000
1.000000 0.001000 8.000000 0.007637 13.000000 2.000000 9.978000 8.862000 8.085000 7.808000 8.568000 7.659000 9.345000 8.908000 8.860000 8.784000 8.352000 8.379000 7.589000 7.702000 8.214000 8.282000 8.629000 8.522000 18.906000 11.969000 10.340000 9.237000 8.778000 8.372000 7.707000 8.348000 8.018000
1.000000 0.001000 9.000000 0.008591 13.000000 2.000000 9.729000 8.646000 7.883000 7.627000 8.403000 7.530000 9.090000 8.686000 8.644000 8.612000 8.136000 8.182000 7.377000 7.511000 8.068000 8.132000 8.464000 8.360000 18.628000 11.701000 10.085000 9.004000 8.580000 8.156000 7.509000 8.195000 7.811000
1.000000 0.001000 10.000000 0.009546 13.000000 2.000000 9.532000 8.478000 7.728000 7.484000 8.268000 7.423000 8.896000 8.515000 8.478000 8.476000 7.971000 8.028000 7.215000 7.362000 7.948000 8.009000 8.328000 8.227000 18.411000 11.492000 9.885000 8.824000 8.426000 7.988000 7.356000 8.070000 7.650000
1.000000 0.001000 11.000000 0.010500 13.000000 2.000000 9.373000 8.346000 7.608000 7.371000 8.155000 7.335000 8.744000 8.378000 8.347000 8.366000 7.841000 7.906000 7.088000 7.245000 7.849000 7.908000 8.216000 8.116000 18.237000 11.322000 9.724000 8.683000 8.303000 7.855000 7.234000 7.967000 7.522000
1.000000 0.001000 12.000000 0.011455 13.000000 2.000000 9.236000 8.234000 7.508000 7.274000 8.057000 7.258000 8.617000 8.262000 8.236000 8.272000 7.731000 7.801000 6.981000 7.146000 7.763000 7.819000 8.117000 8.019000 18.089000 11.177000 9.586000 8.563000 8.199000 7.743000 7.132000 7.876000 7.414000
1.000000 0.001000 13.000000 0.012410 13.000000 2.000000 9.123000 8.146000 7.431000 7.198000 7.974000 7.194000 8.517000 8.170000 8.149000 8.197000 7.645000 7.717000 6.897000 7.068000 7.691000 7.745000 8.034000 7.938000 17.966000 11.057000 9.472000 8.468000 8.117000 7.653000 7.051000 7.801000 7.329000
1.000000 0.001000 14.000000 0.013364 13.000000 2.000000 9.022000 8.068000 7.364000 7.130000 7.899000 7.137000 8.430000 8.088000 8.072000 8.130000 7.569000 7.642000 6.824000 7.000000 7.627000 7.679000 7.959000 7.865000 17.857000 10.950000 9.371000 8.385000 8.044000 7.574000 6.980000 7.733000 7.253000
1.000000 0.001000 15.000000 0.014319 13.000000 2.000000 8.933000 8.003000 7.309000 7.074000 7.833000 7.089000 8.358000 8.019000 8.008000 8.073000 7.507000 7.580000 6.764000 6.943000 7.572000 7.622000 7.894000 7.801000 17.762000 10.856000 9.284000 8.314000 7.982000 7.508000 6.922000 7.674000 7.190000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 4.000000 0.003818 13.000000 2.000000 12.913000 11.701000 10.831000 10.031000 10.276000 9.034000 12.844000 11.721000 11.754000 10.960000 11.283000 10.905000 10.493000 10.194000 9.819000 9.908000 10.337000 10.215000 22.330000 15.223000 13.431000 12.258000 11.341000 11.197000 10.250000 9.985000 10.674000
2.000000 0.002000 5.000000 0.004773 13.000000 2.000000 12.197000 11.018000 10.197000 9.544000 9.903000 8.767000 11.968000 11.046000 11.048000 10.464000 10.561000 10.303000 9.777000 9.611000 9.489000 9.558000 9.965000 9.846000 21.450000 14.396000 12.672000 11.533000 10.742000 10.512000 9.665000 9.640000 10.052000
2.000000 0.002000 6.000000 0.005727 13.000000 2.000000 11.618000 10.497000 9.713000 9.157000 9.591000 8.546000 11.309000 10.524000 10.516000 10.079000 10.023000 9.843000 9.250000 9.170000 9.215000 9.275000 9.652000 9.539000 20.764000 13.745000 12.066000 10.973000 10.280000 9.992000 9.213000 9.353000 9.571000
2.000000 0.002000 7.000000 0.006682 13.000000 2.000000 11.177000 10.114000 9.360000 8.864000 9.341000 8.370000 10.832000 10.136000 10.128000 9.791000 9.634000 9.502000 8.872000 8.846000 8.998000 9.052000 9.402000 9.294000 20.253000 13.257000 11.607000 10.559000 9.938000 9.609000 8.878000 9.125000 9.214000
