



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 4.000000 0.003818 12.750000 2.000000 11.852000 10.540000 9.657000 9.126000 9.669000 8.469000 11.410000 10.605000 10.547000 10.028000 10.054000 9.857000 9.259000 9.155000 9.172000 9.284000 9.731000 9.603000 21.077000 14.030000 12.292000 11.042000 10.267000 10.043000 9.202000 9.355000 9.591000
1.000000 0.001000 5.000000 0.004773 12.750000 2.000000 11.273000 10.017000 9.173000 8.730000 9.342000 8.238000 10.755000 10.078000 10.018000 9.653000 9.517000 9.401000 8.732000 8.706000 8.896000 8.987000 9.404000 9.282000 20.390000 13.383000 11.686000 10.483000 9.811000 9.522000 8.743000 9.061000 9.106000
1.000000 0.001000 6.000000 0.005727 12.750000 2.000000 10.775000 9.577000 8.762000 8.388000 9.055000 8.033000 10.209000 9.631000 9.575000 9.329000 9.070000 9.014000 8.295000 8.327000 8.649000 8.729000 9.117000 9.001000 19.812000 12.834000 11.168000 10.007000 9.422000 9.083000 8.353000 8.800000 8.694000
1.000000 0.001000 7.000000 0.006682 12.750000 2.000000 10.349000 9.201000 8.410000 8.089000 8.802000 7.847000 9.750000 9.250000 9.199000 9.048000 8.692000 8.682000 7.925000 8.003000 8.428000 8.500000 8.864000 8.753000 19.323000 12.369000 10.725000 9.601000 9.086000 8.709000 8.017000 8.569000 8.341000
1.000000 0.001000 8.000000 0.007637 12.750000 2.000000 10.031000 8.925000 8.152000 7.863000 8.604000 7.696000 9.418000 8.968000 8.923000 8.835000 8.416000 8.434000 7.654000 7.761000 8.254000 8.321000 8.665000 8.558000 18.964000 12.025000 10.397000 9.302000 8.837000 8.433000 7.767000 8.386000 8.078000
1.000000 0.001000 9.000000 0.008591 12.750000 2.000000 9.788000 8.718000 7.961000 7.691000 8.445000 7.575000 9.173000 8.755000 8.717000 8.672000 8.210000 8.246000 7.453000 7.580000 8.115000 8.177000 8.506000 8.402000 18.693000 11.763000 10.148000 9.079000 8.648000 8.226000 7.579000 8.240000 7.880000
1.000000 0.001000 10.000000 0.009546 12.750000 2.000000 9.596000 8.559000 7.817000 7.557000 8.315000 7.476000 8.987000 8.592000 8.559000 8.543000 8.054000 8.101000 7.299000 7.440000 8.002000 8.061000 8.376000 8.275000 18.481000 11.558000 9.954000 8.907000 8.502000 8.066000 7.435000 8.122000 7.728000
1.000000 0.001000 11.000000 0.010500 12.750000 2.000000 9.441000 8.434000 7.706000 7.451000 8.207000 7.394000 8.844000 8.462000 8.436000 8.440000 7.931000 7.984000 7.180000 7.331000 7.909000 7.965000 8.268000 8.169000 18.311000 11.393000 9.798000 8.773000 8.387000 7.941000 7.321000 8.023000 7.608000
1.000000 0.001000 12.000000 0.011455 12.750000 2.000000 9.312000 8.333000 7.618000 7.365000 8.116000 7.325000 8.728000 8.356000 8.336000 8.356000 7.833000 7.890000 7.085000 7.243000 7.830000 7.884000 8.176000 8.079000 18.170000 11.255000 9.667000 8.664000 8.293000 7.839000 7.230000 7.940000 7.511000
1.000000 0.001000 13.000000 0.012410 12.750000 2.000000 9.203000 8.253000 7.551000 7.297000 8.038000 7.269000 8.638000 8.271000 8.257000 8.288000 7.756000 7.814000 7.011000 7.174000 7.765000 7.817000 8.099000 8.004000 18.053000 11.140000 9.560000 8.578000 8.219000 7.758000 7.158000 7.871000 7.434000
1.000000 0.001000 14.000000 0.013364 12.750000 2.000000 9.109000 8.185000 7.496000 7.240000 7.970000 7.220000 8.562000 8.199000 8.191000 8.230000 7.691000 7.749000 6.950000 7.117000 7.709000 7.759000 8.030000 7.937000 17.952000 11.040000 9.466000 8.504000 8.156000 7.689000 7.098000 7.811000 7.369000
1.000000 0.001000 15.000000 0.014319 12.750000 2.000000 9.026000 8.128000 7.451000 7.192000 7.909000 7.178000 8.498000 8.138000 8.136000 8.180000 7.637000 7.694000 6.899000 7.069000 7.660000 7.707000 7.970000 7.878000 17.864000 10.952000 9.384000 8.443000 8.102000 7.631000 7.048000 7.757000 7.314000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 4.000000 0.003818 12.750000 2.000000 12.922000 11.710000 10.841000 10.038000 10.281000 9.039000 12.857000 11.731000 11.764000 10.968000 11.293000 10.914000 10.504000 10.202000 9.824000 9.912000 10.342000 10.220000 22.341000 15.234000 13.440000 12.268000 11.350000 11.207000 10.259000 9.990000 10.683000
