



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 4.000000 0.003818 12.500000 3.000000 10.854000 10.620000 10.266000 9.488000 10.284000 8.926000 12.472000 10.407000 11.502000 10.382000 11.503000 11.148000 10.642000 9.803000 9.201000 9.692000 10.339000 10.211000 21.798000 13.686000 11.484000 11.374000 10.941000 11.449000 9.941000 9.582000 10.562000
1.000000 0.001000 5.000000 0.004773 12.500000 3.000000 10.476000 10.143000 9.797000 9.066000 10.008000 8.699000 11.870000 9.943000 10.988000 10.023000 10.977000 10.697000 10.042000 9.316000 8.868000 9.392000 10.065000 9.931000 21.261000 13.201000 11.084000 10.891000 10.516000 10.946000 9.464000 9.268000 10.085000
1.000000 0.001000 6.000000 0.005727 12.500000 3.000000 10.148000 9.751000 9.397000 8.714000 9.760000 8.499000 11.363000 9.562000 10.561000 9.712000 10.542000 10.317000 9.553000 8.917000 8.589000 9.130000 9.819000 9.681000 20.793000 12.786000 10.735000 10.484000 10.151000 10.526000 9.069000 8.999000 9.687000
1.000000 0.001000 7.000000 0.006682 12.500000 3.000000 9.858000 9.415000 9.050000 8.412000 9.535000 8.318000 10.924000 9.236000 10.194000 9.437000 10.169000 9.987000 9.141000 8.577000 8.347000 8.898000 9.595000 9.454000 20.375000 12.420000 10.425000 10.131000 9.830000 10.162000 8.730000 8.764000 9.344000
1.000000 0.001000 8.000000 0.007637 12.500000 3.000000 9.634000 9.164000 8.789000 8.182000 9.351000 8.171000 10.594000 8.991000 9.917000 9.224000 9.889000 9.734000 8.836000 8.322000 8.159000 8.712000 9.412000 9.271000 20.048000 12.137000 10.185000 9.862000 9.584000 9.887000 8.473000 8.578000 9.084000
1.000000 0.001000 9.000000 0.008591 12.500000 3.000000 9.460000 8.975000 8.594000 8.006000 9.203000 8.052000 10.344000 8.806000 9.707000 9.061000 9.677000 9.540000 8.609000 8.130000 8.012000 8.564000 9.264000 9.122000 19.792000 11.918000 9.999000 9.658000 9.396000 9.676000 8.279000 8.431000 8.887000
1.000000 0.001000 10.000000 0.009546 12.500000 3.000000 9.319000 8.826000 8.442000 7.868000 9.079000 7.955000 10.147000 8.662000 9.542000 8.930000 9.509000 9.385000 8.431000 7.979000 7.894000 8.443000 9.140000 8.999000 19.583000 11.741000 9.850000 9.495000 9.247000 9.510000 8.126000 8.313000 8.730000
1.000000 0.001000 11.000000 0.010500 12.500000 3.000000 9.206000 8.710000 8.324000 7.758000 8.976000 7.875000 9.990000 8.548000 9.410000 8.826000 9.376000 9.261000 8.292000 7.861000 7.799000 8.343000 9.038000 8.897000 19.412000 11.597000 9.729000 9.366000 9.128000 9.377000 8.006000 8.216000 8.606000
1.000000 0.001000 12.000000 0.011455 12.500000 3.000000 9.109000 8.612000 8.226000 7.666000 8.886000 7.806000 9.858000 8.453000 9.300000 8.738000 9.264000 9.156000 8.176000 7.762000 7.719000 8.258000 8.948000 8.809000 19.264000 11.474000 9.626000 9.257000 9.028000 9.265000 7.905000 8.134000 8.502000
1.000000 0.001000 13.000000 0.012410 12.500000 3.000000 9.029000 8.535000 8.150000 7.593000 8.811000 7.750000 9.749000 8.378000 9.210000 8.667000 9.173000 9.070000 8.083000 7.684000 7.654000 8.187000 8.873000 8.735000 19.138000 11.370000 9.541000 9.169000 8.947000 9.174000 7.824000 8.067000 8.418000
1.000000 0.001000 14.000000 0.013364 12.500000 3.000000 8.960000 8.469000 8.085000 7.530000 8.744000 7.702000 9.655000 8.313000 9.132000 8.606000 9.095000 8.996000 8.003000 7.616000 7.598000 8.124000 8.807000 8.669000 19.026000 11.280000 9.467000 9.092000 8.877000 9.094000 7.755000 8.008000 8.345000
1.000000 0.001000 15.000000 0.014319 12.500000 3.000000 8.899000 8.412000 8.030000 7.476000 8.685000 7.660000 9.573000 8.258000 9.065000 8.552000 9.027000 8.931000 7.935000 7.559000 7.550000 8.070000 8.748000 8.611000 18.925000 11.199000 9.402000 9.025000 8.816000 9.025000 7.695000 7.957000 8.283000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 4.000000 0.003818 12.500000 3.000000 11.708000 11.672000 11.386000 10.372000 10.771000 9.459000 13.634000 11.437000 12.602000 11.337000 12.594000 12.082000 11.850000 10.814000 9.913000 10.277000 10.821000 10.723000 22.832000 14.639000 12.367000 12.396000 11.965000 12.465000 10.920000 10.225000 11.535000
2.000000 0.002000 5.000000 0.004773 12.500000 3.000000 11.224000 11.040000 10.772000 9.841000 10.478000 9.197000 12.869000 10.824000 11.922000 10.850000 11.902000 11.506000 11.065000 10.186000 9.502000 9.932000 10.532000 10.419000 22.143000 14.024000 11.864000 11.771000 11.402000 11.820000 10.316000 9.852000 10.931000
2.000000 0.002000 6.000000 0.005727 12.500000 3.000000 10.824000 10.552000 10.276000 9.422000 10.216000 8.978000 12.251000 10.349000 11.389000 10.455000 11.362000 11.045000 10.456000 9.699000 9.176000 9.641000 10.272000 10.151000 21.571000 13.520000 11.440000 11.274000 10.944000 11.308000 9.840000 9.547000 10.452000
2.000000 0.002000 7.000000 0.006682 12.500000 3.000000 10.516000 10.193000 9.906000 9.109000 9.998000 8.801000 11.784000 10.000000 10.993000 10.155000 10.961000 10.697000 10.010000 9.340000 8.928000 9.409000 10.055000 9.929000 21.124000 13.132000 11.112000 10.900000 10.598000 10.923000 9.485000 9.310000 10.093000
