



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 1.000000 0.000955 11.000000 4.000000 13.764000 14.716000 13.191000 12.519000 11.956000 9.991000 16.939000 14.423000 15.810000 12.861000 15.850000 14.265000 14.857000 13.420000 11.610000 11.673000 12.025000 11.864000 25.818000 17.384000 14.362000 15.273000 13.805000 15.088000 13.333000 11.722000 13.943000
1.000000 0.001000 2.000000 0.001909 11.000000 4.000000 12.527000 12.627000 11.911000 10.992000 11.321000 9.588000 14.902000 12.369000 13.681000 11.762000 13.694000 12.803000 12.720000 11.546000 10.424000 10.784000 11.375000 11.230000 23.859000 15.595000 13.184000 13.348000 12.545000 13.389000 11.612000 10.735000 12.277000
1.000000 0.001000 3.000000 0.002864 11.000000 4.000000 11.796000 11.598000 11.104000 10.204000 10.913000 9.317000 13.770000 11.358000 12.603000 11.130000 12.614000 12.020000 11.604000 10.609000 9.811000 10.292000 10.966000 10.820000 22.810000 14.664000 12.453000 12.390000 11.798000 12.468000 10.728000 10.188000 11.405000
1.000000 0.001000 4.000000 0.003818 11.000000 4.000000 11.273000 10.946000 10.529000 9.690000 10.597000 9.111000 12.980000 10.717000 11.904000 10.687000 11.911000 11.482000 10.870000 10.008000 9.410000 9.943000 10.650000 10.504000 22.099000 14.035000 11.916000 11.757000 11.270000 11.839000 10.149000 9.814000 10.824000
1.000000 0.001000 5.000000 0.004773 11.000000 4.000000 10.898000 10.516000 10.131000 9.345000 10.352000 8.957000 12.418000 10.296000 11.432000 10.375000 11.434000 11.102000 10.376000 9.610000 9.137000 9.689000 10.406000 10.261000 21.601000 13.596000 11.524000 11.321000 10.898000 11.400000 9.759000 9.552000 10.427000
1.000000 0.001000 6.000000 0.005727 11.000000 4.000000 10.622000 10.216000 9.847000 9.102000 10.159000 8.840000 12.004000 10.004000 11.095000 10.147000 11.094000 10.823000 10.026000 9.331000 8.943000 9.497000 10.215000 10.072000 21.231000 13.272000 11.232000 11.006000 10.625000 11.079000 9.482000 9.361000 10.142000
1.000000 0.001000 7.000000 0.006682 11.000000 4.000000 10.411000 9.997000 9.637000 8.923000 10.006000 8.748000 11.689000 9.791000 10.844000 9.974000 10.840000 10.610000 9.768000 9.127000 8.798000 9.349000 10.062000 9.922000 20.944000 13.023000 11.008000 10.768000 10.418000 10.836000 9.277000 9.216000 9.928000
1.000000 0.001000 8.000000 0.007637 11.000000 4.000000 10.243000 9.828000 9.474000 8.783000 9.880000 8.674000 11.436000 9.626000 10.646000 9.836000 10.640000 10.439000 9.566000 8.969000 8.685000 9.229000 9.937000 9.798000 20.708000 12.822000 10.829000 10.578000 10.253000 10.642000 9.117000 9.101000 9.760000
1.000000 0.001000 9.000000 0.008591 11.000000 4.000000 10.111000 9.698000 9.348000 8.676000 9.777000 8.616000 11.235000 9.501000 10.491000 9.728000 10.483000 10.304000 9.410000 8.848000 8.599000 9.134000 9.835000 9.699000 20.515000 12.660000 10.686000 10.429000 10.123000 10.489000 8.993000 9.011000 9.628000
1.000000 0.001000 10.000000 0.009546 11.000000 4.000000 10.002000 9.594000 9.247000 8.590000 9.691000 8.569000 11.068000 9.401000 10.364000 9.639000 10.355000 10.192000 9.283000 8.751000 8.529000 9.055000 9.749000 9.615000 20.352000 12.525000 10.568000 10.306000 10.016000 10.362000 8.894000 8.938000 9.521000
1.000000 0.001000 11.000000 0.010500 11.000000 4.000000 9.913000 9.511000 9.166000 8.522000 9.619000 8.531000 10.929000 9.321000 10.260000 9.566000 10.250000 10.099000 9.181000 8.674000 8.474000 8.991000 9.678000 9.545000 20.212000 12.411000 10.472000 10.205000 9.928000 10.258000 8.814000 8.879000 9.434000
1.000000 0.001000 12.000000 0.011455 11.000000 4.000000 9.838000 9.442000 9.100000 8.466000 9.557000 8.498000 10.812000 9.255000 10.173000 9.505000 10.162000 10.021000 9.096000 8.611000 8.428000 8.936000 9.616000 9.485000 20.092000 12.314000 10.390000 10.119000 9.853000 10.170000 8.747000 8.830000 9.361000
1.000000 0.001000 13.000000 0.012410 11.000000 4.000000 9.779000 9.390000 9.049000 8.424000 9.507000 8.474000 10.716000 9.206000 10.103000 9.457000 10.092000 9.958000 9.029000 8.563000 8.394000 8.892000 9.566000 9.437000 19.991000 12.234000 10.325000 10.051000 9.794000 10.100000 8.696000 8.792000 9.304000
1.000000 0.001000 14.000000 0.013364 11.000000 4.000000 9.729000 9.346000 9.007000 8.388000 9.462000 8.451000 10.637000 9.164000 10.045000 9.415000 10.034000 9.904000 8.974000 8.523000 8.363000 8.854000 9.522000 9.394000 19.906000 12.166000 10.269000 9.993000 9.743000 10.041000 8.653000 8.758000 9.256000
1.000000 0.001000 15.000000 0.014319 11.000000 4.000000 9.664000 9.286000 8.947000 8.337000 9.406000 8.416000 10.542000 9.106000 9.971000 9.357000 9.960000 9.836000 8.903000 8.466000 8.319000 8.803000 9.466000 9.339000 19.806000 12.084000 10.199000 9.920000 9.677000 9.967000 8.595000 8.711000 9.192000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 1.000000 0.000955 11.000000 4.000000 14.693000 16.022000 14.354000 13.464000 12.380000 10.530000 18.175000 15.684000 17.153000 13.998000 17.117000 15.353000 16.164000 14.537000 12.389000 12.267000 12.450000 12.312000 26.932000 18.534000 15.260000 16.537000 14.968000 16.205000 14.381000 12.351000 14.983000
2.000000 0.002000 2.000000 0.001909 11.000000 4.000000 13.291000 13.639000 12.851000 11.774000 11.698000 10.020000 15.927000 13.357000 14.726000 12.612000 14.700000 13.635000 13.788000 12.454000 11.062000 11.277000 11.752000 11.629000 24.801000 16.503000 13.939000 14.305000 13.443000 14.277000 12.475000 11.286000 13.128000
2.000000 0.002000 3.000000 0.002864 11.000000 4.000000 12.610000 12.636000 12.104000 11.023000 11.333000 9.753000 14.878000 12.374000 13.676000 11.984000 13.658000 12.875000 12.729000 11.555000 10.471000 10.814000 11.384000 11.260000 23.829000 15.610000 13.273000 13.373000 12.723000 13.401000 11.634000 10.774000 12.299000
2.000000 0.002000 4.000000 0.003818 11.000000 4.000000 12.096000 11.951000 11.528000 10.498000 11.050000 9.546000 14.107000 11.703000 12.952000 11.518000 12.936000 12.329000 11.976000 10.933000 10.058000 10.478000 11.101000 10.973000 23.122000 14.972000 12.759000 12.725000 12.185000 12.771000 11.044000 10.404000 11.712000
2.000000 0.002000 5.000000 0.004773 11.000000 4.000000 11.643000 11.391000 11.018000 10.061000 10.792000 9.361000 13.433000 11.154000 12.351000 11.110000 12.335000 11.859000 11.343000 10.420000 9.717000 10.186000 10.844000 10.712000 22.513000 14.428000 12.297000 12.178000 11.711000 12.232000 10.551000 10.090000 11.217000
2.000000 0.002000 6.000000 0.005727 11.000000 4.000000 11.249000 10.930000 10.580000 9.699000 10.555000 9.197000 12.846000 10.705000 11.848000 10.759000 11.832000 11.454000 10.816000 9.999000 9.432000 9.931000 10.608000 10.474000 21.989000 13.962000 11.886000 11.716000 11.301000 11.770000 10.140000 9.822000 10.800000
2.000000 0.002000 7.000000 0.006682 11.000000 4.000000 10.927000 10.572000 10.231000 9.413000 10.351000 9.061000 12.366000 10.355000 11.450000 10.475000 11.434000 11.126000 10.400000 9.669000 9.207000 9.719000 10.405000 10.271000 21.558000 13.583000 11.547000 11.344000 10.969000 11.397000 9.814000 9.605000 10.466000
2.000000 0.002000 8.000000 0.007637 11.000000 4.000000 10.675000 10.301000 9.964000 9.195000 10.181000 8.950000 11.990000 10.092000 11.144000 10.255000 11.128000 10.869000 10.083000 9.419000 9.033000 9.549000 10.237000 10.103000 21.214000 13.285000 11.279000 11.055000 10.711000 11.106000 9.564000 9.434000 10.207000
2.000000 0.002000 9.000000 0.008591 11.000000 4.000000 10.478000 10.097000 9.761000 9.028000 10.043000 8.861000 11.697000 9.893000 10.908000 10.084000 10.892000 10.669000 9.843000 9.229000 8.900000 9.414000 10.100000 9.967000 20.940000 13.050000 11.069000 10.831000 10.510000 10.881000 9.373000 9.301000 10.008000
2.000000 0.002000 10.000000 0.009546 11.000000 4.000000 10.320000 9.936000 9.601000 8.896000 9.928000 8.789000 11.459000 9.737000 10.720000 9.946000 10.705000 10.506000 9.652000 9.080000 8.794000 9.303000 9.986000 9.854000 20.713000 12.858000 10.899000 10.651000 10.348000 10.699000 9.221000 9.194000 9.849000
