



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 3.000000 0.002864 12.250000 1.000000 12.629000 11.585000 10.637000 10.067000 10.038000 8.879000 12.740000 11.585000 11.610000 10.653000 11.186000 10.814000 10.586000 10.240000 9.773000 9.751000 10.099000 9.994000 22.118000 15.048000 13.148000 12.125000 11.102000 11.097000 10.314000 9.862000 10.658000
1.000000 0.001000 4.000000 0.003818 12.250000 1.000000 11.845000 10.814000 9.974000 9.465000 9.642000 8.576000 11.797000 10.830000 10.847000 10.124000 10.412000 10.134000 9.804000 9.563000 9.329000 9.357000 9.702000 9.601000 21.194000 14.102000 12.321000 11.315000 10.467000 10.342000 9.633000 9.443000 9.948000
1.000000 0.001000 5.000000 0.004773 12.250000 1.000000 11.280000 10.293000 9.520000 9.049000 9.341000 8.351000 11.165000 10.312000 10.334000 9.759000 9.898000 9.672000 9.286000 9.108000 9.010000 9.069000 9.401000 9.303000 20.534000 13.437000 11.730000 10.763000 10.029000 9.833000 9.171000 9.135000 9.465000
1.000000 0.001000 6.000000 0.005727 12.250000 1.000000 10.822000 9.884000 9.160000 8.718000 9.089000 8.163000 10.672000 9.902000 9.932000 9.466000 9.497000 9.308000 8.885000 8.751000 8.749000 8.832000 9.148000 9.054000 20.003000 12.904000 11.253000 10.327000 9.680000 9.433000 8.807000 8.882000 9.084000
1.000000 0.001000 7.000000 0.006682 12.250000 1.000000 10.426000 9.536000 8.852000 8.434000 8.866000 7.995000 10.255000 9.551000 9.591000 9.211000 9.159000 8.998000 8.547000 8.447000 8.521000 8.624000 8.925000 8.835000 19.545000 12.448000 10.842000 9.955000 9.379000 9.093000 8.497000 8.659000 8.759000
1.000000 0.001000 8.000000 0.007637 12.250000 1.000000 10.122000 9.273000 8.620000 8.216000 8.688000 7.861000 9.944000 9.285000 9.334000 9.016000 8.906000 8.763000 8.293000 8.217000 8.341000 8.458000 8.747000 8.659000 19.195000 12.100000 10.528000 9.674000 9.150000 8.838000 8.261000 8.483000 8.513000
1.000000 0.001000 9.000000 0.008591 12.250000 1.000000 9.895000 9.080000 8.453000 8.054000 8.550000 7.755000 9.719000 9.089000 9.147000 8.871000 8.722000 8.591000 8.108000 8.048000 8.203000 8.330000 8.608000 8.523000 18.933000 11.841000 10.294000 9.469000 8.982000 8.651000 8.088000 8.346000 8.333000
1.000000 0.001000 10.000000 0.009546 12.250000 1.000000 9.715000 8.932000 8.326000 7.929000 8.437000 7.670000 9.546000 8.937000 9.004000 8.759000 8.581000 8.458000 7.967000 7.918000 8.093000 8.226000 8.495000 8.412000 18.725000 11.637000 10.110000 9.311000 8.853000 8.508000 7.954000 8.237000 8.195000
1.000000 0.001000 11.000000 0.010500 12.250000 1.000000 9.570000 8.816000 8.229000 7.830000 8.345000 7.602000 9.412000 8.818000 8.892000 8.671000 8.472000 8.353000 7.857000 7.816000 8.005000 8.142000 8.403000 8.322000 18.557000 11.472000 9.963000 9.187000 8.752000 8.397000 7.850000 8.148000 8.086000
1.000000 0.001000 12.000000 0.011455 12.250000 1.000000 9.451000 8.724000 8.153000 7.751000 8.268000 7.545000 9.306000 8.722000 8.803000 8.600000 8.387000 8.270000 7.770000 7.736000 7.932000 8.073000 8.325000 8.246000 18.419000 11.338000 9.843000 9.088000 8.671000 8.308000 7.767000 8.075000 8.000000
1.000000 0.001000 13.000000 0.012410 12.250000 1.000000 9.354000 8.653000 8.097000 7.690000 8.205000 7.501000 9.223000 8.647000 8.735000 8.546000 8.321000 8.206000 7.704000 7.674000 7.875000 8.017000 8.262000 8.184000 18.304000 11.228000 9.745000 9.011000 8.609000 8.241000 7.703000 8.016000 7.934000
1.000000 0.001000 14.000000 0.013364 12.250000 1.000000 9.270000 8.593000 8.052000 7.639000 8.151000 7.464000 9.153000 8.583000 8.678000 8.501000 8.267000 8.153000 7.649000 7.623000 7.826000 7.969000 8.208000 8.131000 18.204000 11.132000 9.660000 8.946000 8.558000 8.184000 7.650000 7.966000 7.879000
1.000000 0.001000 15.000000 0.014319 12.250000 1.000000 9.196000 8.542000 8.014000 7.596000 8.102000 7.431000 9.094000 8.529000 8.629000 8.462000 8.220000 8.107000 7.602000 7.580000 7.783000 7.928000 8.159000 8.084000 18.116000 11.048000 9.586000 8.890000 8.514000 8.136000 7.605000 7.921000 7.832000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 3.000000 0.002864 12.250000 1.000000 13.663000 12.720000 11.792000 10.951000 10.598000 9.440000 14.130000 12.664000 12.823000 11.671000 12.421000 11.894000 11.813000 11.255000 10.441000 10.349000 10.656000 10.566000 23.333000 16.237000 14.244000 13.304000 12.212000 12.265000 11.335000 10.481000 11.733000
2.000000 0.002000 4.000000 0.003818 12.250000 1.000000 12.886000 11.903000 11.077000 10.337000 10.226000 9.132000 13.117000 11.878000 11.989000 11.075000 11.570000 11.161000 10.953000 10.539000 9.995000 9.959000 10.285000 10.193000 22.394000 15.280000 13.421000 12.456000 11.516000 11.455000 10.624000 10.071000 10.987000
