



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 4.000000 0.003818 12.500000 4.000000 10.963000 10.576000 10.154000 9.388000 10.411000 8.929000 12.569000 10.355000 11.523000 10.374000 11.540000 11.168000 10.478000 9.670000 9.160000 9.730000 10.465000 10.313000 21.740000 13.696000 11.595000 11.400000 10.929000 11.498000 9.819000 9.583000 10.496000
1.000000 0.001000 5.000000 0.004773 12.500000 4.000000 10.513000 10.068000 9.671000 8.970000 10.104000 8.716000 11.918000 9.856000 10.971000 9.990000 10.986000 10.715000 9.903000 9.197000 8.823000 9.413000 10.159000 10.009000 21.163000 13.181000 11.123000 10.885000 10.478000 10.981000 9.352000 9.257000 10.022000
1.000000 0.001000 6.000000 0.005727 12.500000 4.000000 10.132000 9.656000 9.268000 8.625000 9.834000 8.526000 11.374000 9.453000 10.518000 9.663000 10.532000 10.334000 9.435000 8.810000 8.541000 9.140000 9.890000 9.741000 20.677000 12.749000 10.721000 10.455000 10.096000 10.550000 8.967000 8.981000 9.629000
1.000000 0.001000 7.000000 0.006682 12.500000 4.000000 9.801000 9.307000 8.923000 8.328000 9.591000 8.353000 10.906000 9.111000 10.132000 9.377000 10.145000 10.003000 9.039000 8.481000 8.298000 8.898000 9.648000 9.502000 20.252000 12.375000 10.370000 10.084000 9.764000 10.178000 8.637000 8.740000 9.290000
1.000000 0.001000 8.000000 0.007637 12.500000 4.000000 9.549000 9.047000 8.665000 8.103000 9.395000 8.211000 10.556000 8.857000 9.844000 9.158000 9.856000 9.751000 8.746000 8.235000 8.109000 8.707000 9.453000 9.309000 19.927000 12.089000 10.103000 9.804000 9.512000 9.897000 8.387000 8.551000 9.033000
1.000000 0.001000 9.000000 0.008591 12.500000 4.000000 9.356000 8.854000 8.472000 7.932000 9.239000 8.096000 10.293000 8.668000 9.627000 8.991000 9.638000 9.557000 8.527000 8.049000 7.962000 8.555000 9.297000 9.155000 19.678000 11.871000 9.899000 9.592000 9.321000 9.684000 8.199000 8.403000 8.838000
1.000000 0.001000 10.000000 0.009546 12.500000 4.000000 9.202000 8.703000 8.323000 7.797000 9.110000 8.001000 10.087000 8.521000 9.458000 8.857000 9.467000 9.403000 8.356000 7.904000 7.845000 8.432000 9.169000 9.028000 19.479000 11.697000 9.737000 9.425000 9.169000 9.515000 8.051000 8.283000 8.685000
1.000000 0.001000 11.000000 0.010500 12.500000 4.000000 9.080000 8.586000 8.208000 7.691000 9.003000 7.922000 9.925000 8.407000 9.325000 8.752000 9.333000 9.280000 8.223000 7.790000 7.751000 8.331000 9.062000 8.923000 19.319000 11.558000 9.608000 9.293000 9.049000 9.382000 7.935000 8.187000 8.563000
1.000000 0.001000 12.000000 0.011455 12.500000 4.000000 8.977000 8.490000 8.112000 7.602000 8.910000 7.855000 9.788000 8.312000 9.213000 8.662000 9.221000 9.176000 8.111000 7.696000 7.671000 8.244000 8.970000 8.833000 19.183000 11.440000 9.500000 9.182000 8.949000 9.269000 7.837000 8.105000 8.461000
1.000000 0.001000 13.000000 0.012410 12.500000 4.000000 8.894000 8.414000 8.038000 7.532000 8.833000 7.800000 9.678000 8.238000 9.124000 8.591000 9.131000 9.092000 8.023000 7.621000 7.608000 8.173000 8.893000 8.757000 19.070000 11.343000 9.412000 9.093000 8.868000 9.178000 7.760000 8.038000 8.380000
1.000000 0.001000 14.000000 0.013364 12.500000 4.000000 8.822000 8.349000 7.975000 7.472000 8.765000 7.751000 9.582000 8.176000 9.048000 8.529000 9.053000 9.018000 7.947000 7.558000 7.553000 8.111000 8.825000 8.690000 18.971000 11.259000 9.336000 9.016000 8.798000 9.099000 7.694000 7.980000 8.309000
1.000000 0.001000 15.000000 0.014319 12.500000 4.000000 8.760000 8.295000 7.922000 7.421000 8.705000 7.710000 9.499000 8.123000 8.982000 8.475000 8.986000 8.954000 7.882000 7.504000 7.506000 8.057000 8.765000 8.632000 18.884000 11.185000 9.270000 8.949000 8.738000 9.030000 7.638000 7.931000 8.249000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 4.000000 0.003818 12.500000 4.000000 11.881000 11.684000 11.265000 10.285000 10.937000 9.436000 13.810000 11.442000 12.674000 11.298000 12.663000 12.105000 11.679000 10.686000 9.889000 10.341000 10.988000 10.855000 22.846000 14.723000 12.540000 12.469000 11.943000 12.525000 10.807000 10.252000 11.478000
2.000000 0.002000 5.000000 0.004773 12.500000 4.000000 11.321000 11.009000 10.633000 9.752000 10.609000 9.195000 12.988000 10.780000 11.949000 10.792000 11.939000 11.530000 10.916000 10.066000 9.469000 9.977000 10.662000 10.524000 22.109000 14.063000 11.964000 11.805000 11.358000 11.868000 10.207000 9.862000 10.874000
2.000000 0.002000 6.000000 0.005727 12.500000 4.000000 10.868000 10.495000 10.135000 9.338000 10.320000 8.989000 12.327000 10.278000 11.387000 10.388000 11.379000 11.069000 10.330000 9.592000 9.139000 9.672000 10.375000 10.235000 21.520000 13.539000 11.489000 11.282000 10.890000 11.347000 9.740000 9.547000 10.399000
2.000000 0.002000 7.000000 0.006682 12.500000 4.000000 10.523000 10.122000 9.767000 9.031000 10.083000 8.821000 11.832000 9.914000 10.974000 10.084000 10.967000 10.721000 9.902000 9.245000 8.890000 9.432000 10.139000 10.000000 21.072000 13.142000 11.125000 10.892000 10.538000 10.956000 9.394000 9.303000 10.045000
2.000000 0.002000 8.000000 0.007637 12.500000 4.000000 10.249000 9.834000 9.480000 8.788000 9.884000 8.678000 11.443000 9.632000 10.653000 9.842000 10.646000 10.444000 9.573000 8.975000 8.690000 9.233000 9.941000 9.802000 20.714000 12.828000 10.834000 10.584000 10.259000 10.648000 9.123000 9.105000 9.766000
2.000000 0.002000 9.000000 0.008591 12.500000 4.000000 10.018000 9.597000 9.243000 8.586000 9.710000 8.553000 11.120000 9.401000 10.386000 9.638000 10.380000 10.212000 9.302000 8.752000 8.521000 9.063000 9.768000 9.631000 20.411000 12.563000 10.590000 10.327000 10.025000 10.390000 8.897000 8.937000 9.532000
2.000000 0.002000 10.000000 0.009546 12.500000 4.000000 9.817000 9.392000 9.037000 8.410000 9.554000 8.439000 10.838000 9.201000 10.155000 9.459000 10.149000 10.008000 9.068000 8.558000 8.373000 8.911000 9.613000 9.477000 20.143000 12.330000 10.375000 10.103000 9.820000 10.165000 8.700000 8.788000 9.328000
2.000000 0.002000 11.000000 0.010500 12.500000 4.000000 9.644000 9.219000 8.864000 8.259000 9.417000 8.339000 10.601000 9.033000 9.960000 9.306000 9.954000 9.834000 8.871000 8.394000 8.245000 8.778000 9.476000 9.342000 19.915000 12.132000 10.192000 9.912000 9.646000 9.974000 8.534000 8.659000 9.155000
2.000000 0.002000 12.000000 0.011455 12.500000 4.000000 9.500000 9.076000 8.720000 8.133000 9.298000 8.250000 10.405000 8.893000 9.797000 9.177000 9.793000 9.688000 8.709000 8.257000 8.136000 8.664000 9.358000 9.225000 19.723000 11.966000 10.039000 9.753000 9.500000 9.815000 8.394000 8.548000 9.010000
2.000000 0.002000 13.000000 0.012410 12.500000 4.000000 9.379000 8.958000 8.603000 8.029000 9.197000 8.175000 10.242000 8.779000 9.663000 9.069000 9.659000 9.565000 8.575000 8.144000 8.045000 8.568000 9.257000 9.126000 19.562000 11.827000 9.911000 9.620000 9.378000 9.682000 8.279000 8.455000 8.890000
2.000000 0.002000 14.000000 0.013364 12.500000 4.000000 9.270000 8.853000 8.497000 7.934000 9.104000 8.105000 10.097000 8.676000 9.543000 8.972000 9.539000 9.455000 8.456000 8.043000 7.962000 8.479000 9.164000 9.034000 19.418000 11.701000 9.796000 9.501000 9.269000 9.563000 8.175000 8.370000 8.781000
2.000000 0.002000 15.000000 0.014319 12.500000 4.000000 9.174000 8.760000 8.405000 7.851000 9.021000 8.042000 9.969000 8.586000 9.437000 8.885000 9.434000 9.357000 8.351000 7.954000 7.888000 8.400000 9.081000 8.952000 19.290000 11.591000 9.695000 9.396000 9.172000 9.458000 8.084000 8.294000 8.685000




   t (Gyr) = 0.003
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
3.000000 0.003000 4.000000 0.003818 12.500000 4.000000 12.431000 12.367000 11.935000 10.832000 11.223000 9.723000 14.562000 12.111000 13.386000 11.865000 13.362000 12.681000 12.440000 11.319000 10.327000 10.692000 11.273000 11.156000 23.554000 15.363000 13.097000 13.122000 12.563000 13.154000 11.415000 10.643000 12.079000
3.000000 0.003000 5.000000 0.004773 12.500000 4.000000 11.945000 11.751000 11.379000 10.354000 10.957000 9.516000 13.844000 11.508000 12.730000 11.412000 12.709000 12.170000 11.750000 10.757000 9.951000 10.381000 11.008000 10.884000 22.899000 14.774000 12.605000 12.529000 12.044000 12.573000 10.877000 10.303000 11.542000
3.000000 0.003000 6.000000 0.005727 12.500000 4.000000 11.469000 11.183000 10.836000 9.907000 10.685000 9.311000 13.143000 10.952000 12.116000 10.973000 12.096000 11.678000 11.101000 10.235000 9.600000 10.077000 10.737000 10.607000 22.265000 14.210000 12.114000 11.966000 11.539000 12.015000 10.371000 9.978000 11.031000
3.000000 0.003000 7.000000 0.006682 12.500000 4.000000 11.031000 10.687000 10.349000 9.510000 10.417000 9.117000 12.505000 10.468000 11.573000 10.575000 11.555000 11.231000 10.530000 9.778000 9.286000 9.791000 10.471000 10.338000 21.687000 13.699000 11.656000 11.460000 11.080000 11.512000 9.922000 9.680000 10.574000
3.000000 0.003000 8.000000 0.007637 12.500000 4.000000 10.674000 10.300000 9.962000 9.194000 10.181000 8.949000 11.988000 10.091000 11.142000 10.254000 11.127000 10.869000 10.082000 9.418000 9.033000 9.549000 10.237000 10.103000 21.214000 13.285000 11.278000 11.054000 10.710000 11.106000 9.563000 9.434000 10.207000
3.000000 0.003000 9.000000 0.008591 12.500000 4.000000 10.399000 10.011000 9.672000 8.953000 9.987000 8.811000 11.595000 9.809000 10.818000 10.008000 10.804000 10.590000 9.748000 9.148000 8.837000 9.355000 10.044000 9.911000 20.847000 12.966000 10.986000 10.744000 10.427000 10.796000 9.292000 9.241000 9.926000
3.000000 0.003000 10.000000 0.009546 12.500000 4.000000 10.179000 9.785000 9.444000 8.762000 9.824000 8.694000 11.283000 9.588000 10.561000 9.811000 10.549000 10.367000 9.487000 8.935000 8.678000 9.195000 9.882000 9.749000 20.550000 12.709000 10.752000 10.497000 10.201000 10.549000 9.076000 9.082000 9.704000
3.000000 0.003000 11.000000 0.010500 12.500000 4.000000 9.994000 9.598000 9.256000 8.601000 9.682000 8.590000 11.026000 9.406000 10.350000 9.645000 10.338000 10.179000 9.273000 8.758000 8.543000 9.056000 9.740000 9.609000 20.302000 12.495000 10.555000 10.292000 10.012000 10.343000 8.897000 8.947000 9.517000
3.000000 0.003000 12.000000 0.011455 12.500000 4.000000 9.835000 9.438000 9.095000 8.463000 9.555000 8.497000 10.806000 9.251000 10.168000 9.501000 10.157000 10.017000 9.091000 8.607000 8.425000 8.933000 9.614000 9.484000 20.087000 12.310000 10.386000 10.115000 9.849000 10.166000 8.743000 8.827000 9.357000
3.000000 0.003000 13.000000 0.012410 12.500000 4.000000 9.695000 9.300000 8.956000 8.342000 9.442000 8.412000 10.617000 9.117000 10.011000 9.376000 10.002000 9.876000 8.934000 8.476000 8.321000 8.825000 9.502000 9.372000 19.900000 12.149000 10.238000 9.961000 9.707000 10.012000 8.609000 8.722000 9.218000
3.000000 0.003000 14.000000 0.013364 12.500000 4.000000 9.570000 9.177000 8.832000 8.233000 9.337000 8.333000 10.448000 8.997000 9.871000 9.262000 9.863000 9.749000 8.795000 8.358000 8.226000 8.725000 9.398000 9.269000 19.734000 12.004000 10.105000 9.823000 9.579000 9.875000 8.489000 8.625000 9.092000
