



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 1.000000 0.000955 9.000000 2.000000 17.581000 18.128000 16.209000 13.669000 12.729000 11.332000 20.264000 17.795000 18.612000 15.819000 18.150000 16.429000 17.347000 15.293000 12.681000 12.778000 12.805000 12.685000 28.934000 21.392000 18.258000 18.618000 16.749000 17.234000 14.497000 12.707000 15.260000
1.000000 0.001000 2.000000 0.001909 9.000000 2.000000 16.236000 15.787000 14.524000 12.583000 12.008000 10.663000 17.840000 15.584000 16.146000 14.179000 15.738000 14.564000 15.004000 13.617000 11.733000 11.842000 12.068000 11.980000 26.711000 19.351000 16.936000 16.360000 14.970000 15.209000 13.302000 11.843000 13.964000
1.000000 0.001000 3.000000 0.002864 9.000000 2.000000 15.690000 14.966000 13.930000 12.224000 11.731000 10.433000 16.922000 14.809000 15.295000 13.632000 14.902000 13.930000 14.189000 13.022000 11.445000 11.509000 11.786000 11.708000 25.912000 18.595000 16.376000 15.573000 14.352000 14.497000 12.881000 11.553000 13.484000
1.000000 0.001000 4.000000 0.003818 9.000000 2.000000 15.327000 14.467000 13.547000 11.999000 11.557000 10.292000 16.342000 14.337000 14.777000 13.289000 14.391000 13.538000 13.690000 12.656000 11.275000 11.306000 11.610000 11.536000 25.413000 18.114000 15.996000 15.092000 13.962000 14.056000 12.606000 11.377000 13.170000
1.000000 0.001000 5.000000 0.004773 9.000000 2.000000 15.054000 14.114000 13.261000 11.830000 11.434000 10.193000 15.920000 14.003000 14.408000 13.039000 14.027000 13.256000 13.336000 12.393000 11.153000 11.164000 11.486000 11.413000 25.051000 17.761000 15.708000 14.747000 13.675000 13.738000 12.397000 11.252000 12.933000
1.000000 0.001000 6.000000 0.005727 9.000000 2.000000 14.843000 13.848000 13.037000 11.698000 11.344000 10.121000 15.594000 13.752000 14.129000 12.846000 13.751000 13.042000 13.069000 12.193000 11.062000 11.061000 11.396000 11.324000 24.772000 17.489000 15.483000 14.485000 13.454000 13.496000 12.232000 11.159000 12.747000
1.000000 0.001000 7.000000 0.006682 9.000000 2.000000 14.669000 13.633000 12.848000 11.586000 11.275000 10.065000 15.325000 13.549000 13.901000 12.686000 13.525000 12.867000 12.851000 12.030000 10.987000 10.979000 11.326000 11.254000 24.542000 17.265000 15.296000 14.271000 13.270000 13.297000 12.091000 11.086000 12.590000
1.000000 0.001000 8.000000 0.007637 9.000000 2.000000 14.526000 13.457000 12.690000 11.492000 11.222000 10.021000 15.100000 13.384000 13.714000 12.554000 13.339000 12.722000 12.671000 11.896000 10.926000 10.915000 11.273000 11.200000 24.349000 17.079000 15.140000 14.096000 13.117000 13.133000 11.973000 11.027000 12.457000
1.000000 0.001000 9.000000 0.008591 9.000000 2.000000 14.403000 13.308000 12.549000 11.409000 11.179000 9.985000 14.904000 13.244000 13.552000 12.438000 13.177000 12.595000 12.513000 11.778000 10.874000 10.862000 11.230000 11.156000 24.179000 16.917000 15.006000 13.944000 12.983000 12.989000 11.867000 10.978000 12.340000
1.000000 0.001000 10.000000 0.009546 9.000000 2.000000 14.300000 13.182000 12.427000 11.337000 11.146000 9.956000 14.736000 13.127000 13.415000 12.340000 13.038000 12.488000 12.377000 11.678000 10.831000 10.819000 11.197000 11.121000 24.033000 16.780000 14.893000 13.816000 12.869000 12.867000 11.775000 10.938000 12.239000
1.000000 0.001000 11.000000 0.010500 9.000000 2.000000 14.210000 13.072000 12.315000 11.272000 11.119000 9.931000 14.584000 13.025000 13.292000 12.252000 12.913000 12.391000 12.253000 11.587000 10.793000 10.781000 11.170000 11.092000 23.900000 16.658000 14.793000 13.702000 12.765000 12.756000 11.690000 10.904000 12.146000
1.000000 0.001000 12.000000 0.011455 9.000000 2.000000 14.131000 12.975000 12.214000 11.212000 11.097000 9.910000 14.448000 12.936000 13.183000 12.174000 12.800000 12.304000 12.140000 11.505000 10.761000 10.750000 11.149000 11.068000 23.779000 16.549000 14.705000 13.601000 12.673000 12.657000 11.612000 10.875000 12.062000
1.000000 0.001000 13.000000 0.012410 9.000000 2.000000 14.054000 12.882000 12.114000 11.152000 11.075000 9.887000 14.313000 12.850000 13.075000 12.097000 12.687000 12.216000 12.025000 11.422000 10.727000 10.718000 11.128000 11.044000 23.657000 16.441000 14.618000 13.502000 12.581000 12.557000 11.533000 10.846000 11.977000
1.000000 0.001000 14.000000 0.013364 9.000000 2.000000 13.982000 12.796000 12.018000 11.093000 11.055000 9.866000 14.186000 12.770000 12.975000 12.025000 12.580000 12.132000 11.913000 11.343000 10.696000 10.689000 11.109000 11.021000 23.539000 16.339000 14.537000 13.410000 12.495000 12.461000 11.455000 10.818000 11.894000
1.000000 0.001000 15.000000 0.014319 9.000000 2.000000 13.948000 12.746000 11.957000 11.062000 11.055000 9.861000 14.108000 12.726000 12.915000 11.983000 12.516000 12.086000 11.848000 11.297000 10.685000 10.679000 11.109000 11.019000 23.472000 16.283000 14.496000 13.356000 12.444000 12.407000 11.411000 10.811000 11.847000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 1.000000 0.000955 9.000000 2.000000 17.820000 18.488000 16.569000 13.905000 12.859000 11.497000 20.634000 18.135000 19.028000 16.180000 18.533000 16.777000 17.728000 15.576000 12.893000 12.948000 12.935000 12.820000 29.244000 21.699000 18.491000 18.975000 17.118000 17.585000 14.749000 12.882000 15.518000
2.000000 0.002000 2.000000 0.001909 9.000000 2.000000 16.502000 16.166000 14.881000 12.814000 12.144000 10.824000 18.274000 15.935000 16.574000 14.525000 16.152000 14.920000 15.423000 13.922000 11.929000 12.015000 12.204000 12.122000 27.065000 19.691000 17.205000 16.732000 15.336000 15.581000 13.561000 12.016000 14.240000
2.000000 0.002000 3.000000 0.002864 9.000000 2.000000 15.893000 15.234000 14.186000 12.393000 11.832000 10.548000 17.245000 15.058000 15.598000 13.872000 15.204000 14.186000 14.499000 13.248000 11.581000 11.634000 11.887000 11.814000 26.181000 18.849000 16.586000 15.838000 14.611000 14.769000 13.076000 11.676000 13.695000
2.000000 0.002000 4.000000 0.003818 9.000000 2.000000 15.483000 14.663000 13.737000 12.128000 11.635000 10.377000 16.585000 14.520000 14.998000 13.463000 14.616000 13.729000 13.923000 12.827000 11.375000 11.400000 11.687000 11.618000 25.622000 18.308000 16.160000 15.287000 14.152000 14.260000 12.758000 11.469000 13.335000
2.000000 0.002000 5.000000 0.004773 9.000000 2.000000 15.179000 14.263000 13.408000 11.933000 11.496000 10.259000 16.109000 14.143000 14.577000 13.171000 14.201000 13.404000 13.517000 12.526000 11.231000 11.238000 11.548000 11.479000 25.218000 17.915000 15.840000 14.897000 13.821000 13.897000 12.520000 11.324000 13.065000
2.000000 0.002000 6.000000 0.005727 9.000000 2.000000 14.943000 13.962000 13.151000 11.779000 11.394000 10.173000 15.742000 13.859000 14.259000 12.947000 13.887000 13.157000 13.211000 12.298000 11.123000 11.118000 11.446000 11.377000 24.907000 17.612000 15.588000 14.601000 13.567000 13.620000 12.330000 11.217000 12.852000
2.000000 0.002000 7.000000 0.006682 9.000000 2.000000 14.752000 13.724000 12.941000 11.653000 11.317000 10.107000 15.445000 13.635000 14.005000 12.767000 13.635000 12.960000 12.966000 12.115000 11.037000 11.026000 11.368000 11.298000 24.654000 17.366000 15.383000 14.365000 13.361000 13.398000 12.173000 11.133000 12.676000
2.000000 0.002000 8.000000 0.007637 9.000000 2.000000 14.593000 13.530000 12.763000 11.547000 11.256000 10.055000 15.196000 13.453000 13.796000 12.617000 13.427000 12.796000 12.764000 11.964000 10.967000 10.953000 11.307000 11.236000 24.441000 17.161000 15.212000 14.170000 13.189000 13.214000 12.039000 11.065000 12.528000
2.000000 0.002000 9.000000 0.008591 9.000000 2.000000 14.461000 13.368000 12.611000 11.456000 11.209000 10.014000 14.986000 13.302000 13.621000 12.492000 13.251000 12.659000 12.592000 11.837000 10.909000 10.894000 11.260000 11.187000 24.259000 16.988000 15.068000 14.007000 13.044000 13.059000 11.924000 11.011000 12.401000
2.000000 0.002000 10.000000 0.009546 9.000000 2.000000 14.351000 13.234000 12.479000 11.378000 11.172000 9.981000 14.806000 13.176000 13.474000 12.385000 13.102000 12.542000 12.445000 11.728000 10.861000 10.847000 11.223000 11.149000 24.103000 16.842000 14.947000 13.870000 12.920000 12.926000 11.824000 10.967000 12.292000
2.000000 0.002000 11.000000 0.010500 9.000000 2.000000 14.253000 13.113000 12.358000 11.305000 11.141000 9.952000 14.641000 13.065000 13.340000 12.289000 12.965000 12.436000 12.309000 11.628000 10.818000 10.805000 11.193000 11.115000 23.959000 16.709000 14.838000 13.746000 12.807000 12.805000 11.731000 10.928000 12.190000
2.000000 0.002000 12.000000 0.011455 9.000000 2.000000 14.165000 13.007000 12.247000 11.238000 11.115000 9.926000 14.492000 12.966000 13.219000 12.201000 12.840000 12.338000 12.183000 11.537000 10.779000 10.768000 11.166000 11.087000 23.825000 16.589000 14.740000 13.635000 12.705000 12.694000 11.644000 10.893000 12.096000
2.000000 0.002000 13.000000 0.012410 9.000000 2.000000 14.073000 12.899000 12.131000 11.166000 11.085000 9.896000 14.337000 12.866000 13.095000 12.112000 12.709000 12.235000 12.049000 11.440000 10.738000 10.728000 11.138000 11.054000 23.683000 16.463000 14.638000 13.521000 12.599000 12.577000 11.550000 10.856000 11.995000
2.000000 0.002000 14.000000 0.013364 9.000000 2.000000 13.994000 12.807000 12.029000 11.102000 11.062000 9.872000 14.201000 12.781000 12.987000 12.034000 12.594000 12.144000 11.929000 11.354000 10.702000 10.695000 11.115000 11.028000 23.556000 16.353000 14.549000 13.422000 12.506000 12.475000 11.466000 10.825000 11.906000
2.000000 0.002000 15.000000 0.014319 9.000000 2.000000 13.966000 12.762000 11.974000 11.076000 11.065000 9.870000 14.130000 12.742000 12.933000 11.997000 12.536000 12.104000 11.871000 11.314000 10.694000 10.688000 11.119000 11.029000 23.497000 16.304000 14.515000 13.373000 12.460000 12.426000 11.428000 10.821000 11.865000




   t (Gyr) = 0.003
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
3.000000 0.003000 1.000000 0.000955 9.000000 2.000000 18.030000 18.804000 16.889000 14.115000 12.973000 11.641000 20.956000 18.435000 19.394000 16.499000 18.868000 17.082000 18.060000 15.824000 13.080000 13.096000 13.049000 12.938000 29.516000 21.968000 18.696000 19.287000 17.444000 17.893000 14.971000 13.035000 15.745000
3.000000 0.003000 2.000000 0.001909 9.000000 2.000000 16.735000 16.498000 15.198000 13.020000 12.263000 10.966000 18.651000 16.245000 16.953000 14.834000 16.516000 15.235000 15.790000 14.190000 12.105000 12.167000 12.323000 12.246000 27.372000 19.988000 17.439000 17.060000 15.661000 15.908000 13.789000 12.169000 14.483000
3.000000 0.003000 3.000000 0.002864 9.000000 2.000000 16.070000 15.471000 14.413000 12.542000 11.921000 10.651000 17.528000 15.278000 15.867000 14.088000 15.471000 14.414000 14.772000 13.448000 11.703000 11.745000 11.975000 11.908000 26.416000 19.072000 16.768000 16.072000 14.842000 15.010000 13.247000 11.785000 13.880000
3.000000 0.003000 4.000000 0.003818 9.000000 2.000000 15.623000 14.841000 13.909000 12.244000 11.705000 10.455000 16.805000 14.686000 15.200000 13.623000 14.821000 13.903000 14.134000 12.981000 11.467000 11.485000 11.757000 11.692000 25.809000 18.482000 16.306000 15.463000 14.325000 14.445000 12.896000 11.553000 13.482000
3.000000 0.003000 5.000000 0.004773 9.000000 2.000000 15.293000 14.400000 13.543000 12.027000 11.553000 10.321000 16.282000 14.271000 14.733000 13.293000 14.362000 13.540000 13.684000 12.649000 11.304000 11.305000 11.604000 11.539000 25.371000 18.055000 15.959000 15.034000 13.955000 14.043000 12.632000 11.391000 13.185000
3.000000 0.003000 6.000000 0.005727 9.000000 2.000000 15.037000 14.071000 13.260000 11.857000 11.442000 10.223000 15.883000 13.962000 14.383000 13.044000 14.016000 13.267000 13.347000 12.398000 11.182000 11.173000 11.492000 11.427000 25.035000 17.727000 15.688000 14.712000 13.674000 13.739000 12.424000 11.271000 12.952000
3.000000 0.003000 7.000000 0.006682 9.000000 2.000000 14.830000 13.811000 13.029000 11.717000 11.356000 10.148000 15.559000 13.717000 14.105000 12.844000 13.740000 13.049000 13.077000 12.197000 11.085000 11.071000 11.407000 11.340000 24.760000 17.462000 15.466000 14.454000 13.447000 13.495000 12.250000 11.177000 12.759000
3.000000 0.003000 8.000000 0.007637 9.000000 2.000000 14.659000 13.600000 12.835000 11.600000 11.290000 10.089000 15.290000 13.520000 13.877000 12.680000 13.513000 12.870000 12.855000 12.031000 11.006000 10.990000 11.340000 11.272000 24.531000 17.241000 15.282000 14.243000 13.260000 13.294000 12.104000 11.102000 12.597000
3.000000 0.003000 9.000000 0.008591 9.000000 2.000000 14.518000 13.428000 12.672000 11.502000 11.238000 10.043000 15.066000 13.358000 13.689000 12.544000 13.324000 12.721000 12.670000 11.894000 10.942000 10.926000 11.289000 11.218000 24.338000 17.057000 15.128000 14.069000 13.103000 13.126000 11.980000 11.043000 12.460000
3.000000 0.003000 10.000000 0.009546 9.000000 2.000000 14.399000 13.282000 12.530000 11.416000 11.197000 10.005000 14.872000 13.223000 13.530000 12.428000 13.162000 12.594000 12.510000 11.776000 10.889000 10.874000 11.248000 11.175000 24.170000 16.900000 14.998000 13.921000 12.969000 12.983000 11.872000 10.994000 12.341000
3.000000 0.003000 11.000000 0.010500 9.000000 2.000000 14.294000 13.154000 12.401000 11.338000 11.163000 9.972000 14.698000 13.104000 13.387000 12.325000 13.016000 12.480000 12.365000 11.669000 10.842000 10.828000 11.214000 11.138000 24.017000 16.760000 14.882000 13.789000 12.849000 12.853000 11.772000 10.951000 12.233000
3.000000 0.003000 12.000000 0.011455 9.000000 2.000000 14.197000 13.037000 12.279000 11.264000 11.131000 9.941000 14.534000 12.996000 13.254000 12.228000 12.878000 12.372000 12.225000 11.568000 10.797000 10.785000 11.183000 11.104000 23.870000 16.628000 14.774000 13.667000 12.736000 12.731000 11.675000 10.911000 12.129000
3.000000 0.003000 13.000000 0.012410 9.000000 2.000000 14.090000 12.915000 12.148000 11.180000 11.095000 9.904000 14.360000 12.882000 13.114000 12.126000 12.730000 12.253000 12.071000 11.456000 10.747000 10.738000 11.147000 11.064000 23.707000 16.484000 14.656000 13.538000 12.615000 12.597000 11.567000 10.866000 12.013000
3.000000 0.003000 14.000000 0.013364 9.000000 2.000000 14.006000 12.817000 12.040000 11.111000 11.068000 9.877000 14.217000 12.792000 13.000000 12.044000 12.608000 12.156000 11.944000 11.365000 10.709000 10.701000 11.121000 11.035000 23.572000 16.368000 14.562000 13.433000 12.517000 12.488000 11.478000 10.831000 11.918000
3.000000 0.003000 15.000000 0.014319 9.000000 2.000000 13.984000 12.778000 11.991000 11.090000 11.075000 9.878000 14.153000 12.758000 12.952000 12.011000 12.557000 12.122000 11.893000 11.331000 10.704000 10.698000 11.128000 11.040000 23.522000 16.326000 14.534000 13.391000 12.476000 12.446000 11.445000 10.830000 11.883000




   t (Gyr) = 0.004
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
4.000000 0.004000 1.000000 0.000955 9.000000 2.000000 18.227000 19.102000 17.195000 14.313000 13.078000 11.776000 21.259000 18.719000 19.745000 16.805000 19.186000 17.373000 18.375000 16.059000 13.256000 13.234000 13.154000 13.047000 29.773000 22.221000 18.887000 19.582000 17.756000 18.185000 15.182000 13.177000 15.959000
4.000000 0.004000 2.000000 0.001909 9.000000 2.000000 16.944000 16.802000 15.490000 13.207000 12.369000 11.095000 18.992000 16.528000 17.302000 15.121000 16.848000 15.524000 16.123000 14.433000 12.266000 12.304000 12.429000 12.357000 27.649000 20.255000 17.648000 17.358000 15.961000 16.207000 13.996000 12.307000 14.701000
4.000000 0.004000 3.000000 0.002864 9.000000 2.000000 16.235000 15.696000 14.629000 12.682000 12.003000 10.746000 17.795000 15.487000 16.124000 14.293000 15.724000 14.631000 15.030000 13.635000 11.818000 11.848000 12.057000 11.994000 26.636000 19.280000 16.937000 16.294000 15.062000 15.237000 13.408000 11.887000 14.052000
4.000000 0.004000 4.000000 0.003818 9.000000 2.000000 15.755000 15.009000 14.073000 12.354000 11.769000 10.529000 17.012000 14.842000 15.392000 13.775000 15.015000 14.067000 14.334000 13.127000 11.554000 11.565000 11.821000 11.760000 25.985000 18.647000 16.443000 15.630000 14.490000 14.620000 13.024000 11.631000 13.621000
4.000000 0.004000 5.000000 0.004773 9.000000 2.000000 15.400000 14.530000 13.671000 12.115000 11.606000 10.379000 16.447000 14.393000 14.882000 13.410000 14.515000 13.670000 13.843000 12.766000 11.372000 11.368000 11.656000 11.595000 25.515000 18.188000 16.072000 15.165000 14.084000 14.181000 12.737000 11.453000 13.298000
4.000000 0.004000 6.000000 0.005727 9.000000 2.000000 15.126000 14.175000 13.364000 11.931000 11.486000 10.270000 16.017000 14.059000 14.502000 13.137000 14.140000 13.372000 13.476000 12.493000 11.237000 11.225000 11.536000 11.474000 25.156000 17.837000 15.782000 14.817000 13.777000 13.852000 12.512000 11.323000 13.046000
4.000000 0.004000 7.000000 0.006682 9.000000 2.000000 14.907000 13.898000 13.116000 11.781000 11.395000 10.188000 15.673000 13.799000 14.204000 12.921000 13.845000 13.138000 13.187000 12.278000 11.132000 11.116000 11.445000 11.381000 24.866000 17.557000 15.548000 14.543000 13.534000 13.591000 12.327000 11.222000 12.841000
4.000000 0.004000 8.000000 0.007637 9.000000 2.000000 14.725000 13.671000 12.908000 11.654000 11.323000 10.123000 15.385000 13.587000 13.959000 12.743000 13.600000 12.944000 12.947000 12.099000 11.045000 11.027000 11.373000 11.307000 24.622000 17.321000 15.351000 14.316000 13.331000 13.374000 12.169000 11.140000 12.666000
