



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 1.000000 0.000955 10.750000 1.000000 15.637000 15.326000 13.381000 12.686000 11.413000 10.035000 17.167000 15.123000 15.263000 13.040000 14.889000 13.974000 14.192000 13.380000 11.684000 11.339000 11.486000 11.358000 25.730000 19.008000 16.316000 15.896000 13.875000 14.578000 13.327000 11.511000 13.813000
1.000000 0.001000 2.000000 0.001909 10.750000 1.000000 13.917000 13.015000 11.840000 11.134000 10.661000 9.407000 14.477000 12.954000 13.042000 11.656000 12.647000 12.071000 12.048000 11.484000 10.550000 10.423000 10.724000 10.619000 23.650000 16.649000 14.516000 13.595000 12.273000 12.486000 11.542000 10.567000 11.942000
1.000000 0.001000 3.000000 0.002864 10.750000 1.000000 12.976000 11.964000 11.023000 10.366000 10.231000 9.071000 13.200000 11.947000 12.011000 10.990000 11.593000 11.172000 10.989000 10.579000 10.000000 9.955000 10.291000 10.190000 22.518000 15.443000 13.516000 12.520000 11.471000 11.484000 10.656000 10.074000 11.017000
1.000000 0.001000 4.000000 0.003818 10.750000 1.000000 12.327000 11.320000 10.489000 9.876000 9.923000 8.847000 12.402000 11.318000 11.374000 10.569000 10.945000 10.610000 10.329000 10.018000 9.647000 9.646000 9.983000 9.885000 21.738000 14.640000 12.830000 11.845000 10.955000 10.856000 10.094000 9.744000 10.431000
1.000000 0.001000 5.000000 0.004773 10.750000 1.000000 11.851000 10.886000 10.124000 9.542000 9.693000 8.689000 11.860000 10.887000 10.945000 10.280000 10.513000 10.229000 9.892000 9.643000 9.400000 9.426000 9.752000 9.657000 21.166000 14.064000 12.330000 11.383000 10.600000 10.431000 9.714000 9.508000 10.032000
1.000000 0.001000 6.000000 0.005727 10.750000 1.000000 11.497000 10.582000 9.869000 9.306000 9.519000 8.575000 11.479000 10.580000 10.645000 10.077000 10.214000 9.963000 9.591000 9.384000 9.221000 9.266000 9.578000 9.486000 20.739000 13.640000 11.960000 11.055000 10.349000 10.135000 9.449000 9.334000 9.753000
1.000000 0.001000 7.000000 0.006682 10.750000 1.000000 11.222000 10.356000 9.683000 9.131000 9.383000 8.490000 11.196000 10.351000 10.424000 9.924000 9.995000 9.766000 9.371000 9.194000 9.086000 9.144000 9.442000 9.353000 20.405000 13.312000 11.674000 10.810000 10.162000 9.915000 9.253000 9.201000 9.546000
1.000000 0.001000 8.000000 0.007637 10.750000 1.000000 11.005000 10.186000 9.545000 9.001000 9.277000 8.427000 10.981000 10.177000 10.258000 9.810000 9.832000 9.619000 9.208000 9.054000 8.983000 9.050000 9.335000 9.249000 20.140000 13.055000 11.450000 10.624000 10.020000 9.752000 9.107000 9.099000 9.391000
1.000000 0.001000 9.000000 0.008591 10.750000 1.000000 10.831000 10.055000 9.441000 8.901000 9.193000 8.378000 10.815000 10.042000 10.130000 9.722000 9.708000 9.506000 9.084000 8.947000 8.903000 8.977000 9.251000 9.167000 19.925000 12.848000 11.271000 10.479000 9.911000 9.626000 8.996000 9.019000 9.272000
1.000000 0.001000 10.000000 0.009546 10.750000 1.000000 10.689000 9.952000 9.361000 8.823000 9.125000 8.342000 10.682000 9.934000 10.030000 9.653000 9.612000 9.419000 8.988000 8.864000 8.840000 8.920000 9.183000 9.101000 19.745000 12.677000 11.124000 10.364000 9.826000 9.528000 8.909000 8.956000 9.180000
1.000000 0.001000 11.000000 0.010500 10.750000 1.000000 10.570000 9.870000 9.300000 8.762000 9.069000 8.315000 10.576000 9.848000 9.950000 9.598000 9.537000 9.350000 8.912000 8.800000 8.790000 8.874000 9.127000 9.047000 19.594000 12.535000 11.002000 10.271000 9.758000 9.451000 8.841000 8.905000 9.107000
1.000000 0.001000 12.000000 0.011455 10.750000 1.000000 10.472000 9.806000 9.254000 8.716000 9.025000 8.294000 10.492000 9.780000 9.888000 9.556000 9.479000 9.297000 8.854000 8.752000 8.751000 8.838000 9.082000 9.004000 19.467000 12.417000 10.902000 10.197000 9.705000 9.392000 8.788000 8.864000 9.051000
1.000000 0.001000 13.000000 0.012410 10.750000 1.000000 10.405000 9.766000 9.228000 8.688000 8.994000 8.283000 10.439000 9.737000 9.851000 9.530000 9.445000 9.265000 8.820000 8.723000 8.726000 8.814000 9.052000 8.974000 19.377000 12.335000 10.834000 10.151000 9.673000 9.356000 8.757000 8.838000 9.017000
1.000000 0.001000 14.000000 0.013364 10.750000 1.000000 10.329000 9.717000 9.192000 8.651000 8.956000 8.263000 10.375000 9.684000 9.803000 9.495000 9.400000 9.223000 8.776000 8.685000 8.692000 8.783000 9.013000 8.937000 19.280000 12.246000 10.757000 10.095000 9.631000 9.311000 8.717000 8.803000 8.974000
1.000000 0.001000 15.000000 0.014319 10.750000 1.000000 10.230000 9.643000 9.132000 8.591000 8.899000 8.224000 10.286000 9.607000 9.730000 9.437000 9.331000 9.158000 8.707000 8.624000 8.639000 8.733000 8.956000 8.881000 19.158000 12.131000 10.655000 10.014000 9.565000 9.241000 8.653000 8.749000 8.907000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 1.000000 0.000955 10.750000 1.000000 16.615000 16.562000 14.716000 13.544000 11.919000 10.642000 18.609000 16.281000 16.680000 14.355000 16.273000 15.179000 15.485000 14.410000 12.383000 11.943000 11.990000 11.880000 26.845000 20.117000 17.312000 17.129000 15.216000 15.840000 14.322000 12.109000 14.873000
2.000000 0.002000 2.000000 0.001909 10.750000 1.000000 14.719000 13.957000 12.815000 11.838000 11.094000 9.879000 15.619000 13.836000 14.077000 12.563000 13.694000 12.978000 13.072000 12.312000 11.099000 10.909000 11.154000 11.066000 24.597000 17.572000 15.360000 14.555000 13.231000 13.457000 12.360000 11.063000 12.810000
2.000000 0.002000 3.000000 0.002864 10.750000 1.000000 13.840000 12.917000 11.995000 11.101000 10.692000 9.537000 14.372000 12.850000 13.037000 11.853000 12.640000 12.084000 12.032000 11.430000 10.556000 10.452000 10.750000 10.664000 23.546000 16.441000 14.431000 13.507000 12.409000 12.470000 11.511000 10.587000 11.919000
2.000000 0.002000 4.000000 0.003818 10.750000 1.000000 13.220000 12.255000 11.433000 10.612000 10.402000 9.301000 13.554000 12.213000 12.366000 11.385000 11.955000 11.498000 11.340000 10.855000 10.200000 10.143000 10.460000 10.372000 22.795000 15.667000 13.775000 12.824000 11.859000 11.821000 10.943000 10.262000 11.324000
2.000000 0.002000 5.000000 0.004773 10.750000 1.000000 12.689000 11.727000 10.964000 10.213000 10.151000 9.104000 12.890000 11.701000 11.826000 11.000000 11.405000 11.023000 10.782000 10.395000 9.910000 9.887000 10.209000 10.120000 22.146000 15.017000 13.212000 12.270000 11.404000 11.294000 10.480000 9.992000 10.837000
2.000000 0.002000 6.000000 0.005727 10.750000 1.000000 12.228000 11.297000 10.577000 9.885000 9.932000 8.942000 12.345000 11.279000 11.386000 10.682000 10.961000 10.635000 10.334000 10.022000 9.670000 9.674000 9.990000 9.901000 21.582000 14.463000 12.726000 11.811000 11.028000 10.863000 10.101000 9.764000 10.437000
2.000000 0.002000 7.000000 0.006682 10.750000 1.000000 11.830000 10.943000 10.259000 9.614000 9.740000 8.806000 11.896000 10.928000 11.026000 10.421000 10.600000 10.317000 9.973000 9.719000 9.468000 9.493000 9.798000 9.711000 21.096000 13.990000 12.309000 11.430000 10.716000 10.510000 9.790000 9.569000 10.108000
2.000000 0.002000 8.000000 0.007637 10.750000 1.000000 11.503000 10.665000 10.013000 9.400000 9.582000 8.698000 11.543000 10.649000 10.745000 10.216000 10.321000 10.068000 9.693000 9.483000 9.306000 9.347000 9.640000 9.554000 20.696000 13.604000 11.968000 11.128000 10.472000 10.234000 9.546000 9.412000 9.850000
2.000000 0.002000 9.000000 0.008591 10.750000 1.000000 11.245000 10.452000 9.828000 9.237000 9.456000 8.615000 11.274000 10.435000 10.532000 10.060000 10.111000 9.880000 9.484000 9.306000 9.180000 9.234000 9.514000 9.430000 20.379000 13.300000 11.699000 10.895000 10.286000 10.025000 9.362000 9.288000 9.654000
2.000000 0.002000 10.000000 0.009546 10.750000 1.000000 11.036000 10.287000 9.688000 9.110000 9.354000 8.550000 11.065000 10.266000 10.367000 9.940000 9.950000 9.734000 9.323000 9.169000 9.081000 9.144000 9.412000 9.330000 20.122000 13.054000 11.484000 10.714000 10.141000 9.864000 9.219000 9.190000 9.502000
2.000000 0.002000 11.000000 0.010500 10.750000 1.000000 10.878000 10.166000 9.587000 9.018000 9.277000 8.503000 10.911000 10.142000 10.247000 9.852000 9.834000 9.628000 9.207000 9.070000 9.007000 9.076000 9.335000 9.254000 19.925000 12.867000 11.320000 10.580000 10.036000 9.747000 9.115000 9.116000 9.392000
2.000000 0.002000 12.000000 0.011455 10.750000 1.000000 10.751000 10.073000 9.510000 8.946000 9.213000 8.464000 10.792000 10.045000 10.155000 9.783000 9.745000 9.547000 9.119000 8.994000 8.947000 9.021000 9.271000 9.192000 19.766000 12.718000 11.190000 10.475000 9.954000 9.657000 9.035000 9.056000 9.307000
2.000000 0.002000 13.000000 0.012410 10.750000 1.000000 10.636000 9.988000 9.441000 8.880000 9.154000 8.427000 10.686000 9.957000 10.071000 9.719000 9.665000 9.473000 9.039000 8.925000 8.891000 8.970000 9.212000 9.134000 19.622000 12.583000 11.072000 10.381000 9.880000 9.576000 8.962000 9.000000 9.230000
2.000000 0.002000 14.000000 0.013364 10.750000 1.000000 10.503000 9.884000 9.353000 8.797000 9.080000 8.375000 10.560000 9.851000 9.969000 9.638000 9.567000 9.381000 8.941000 8.839000 8.820000 8.903000 9.137000 9.060000 19.462000 12.431000 10.936000 10.268000 9.787000 9.477000 8.872000 8.928000 9.135000
2.000000 0.002000 15.000000 0.014319 10.750000 1.000000 10.329000 9.739000 9.225000 8.677000 8.971000 8.290000 10.391000 9.703000 9.826000 9.520000 9.427000 9.249000 8.803000 8.713000 8.714000 8.803000 9.028000 8.953000 19.261000 12.236000 10.757000 10.113000 9.655000 9.337000 8.743000 8.822000 9.000000




   t (Gyr) = 0.003
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
3.000000 0.003000 1.000000 0.000955 10.750000 1.000000 17.206000 17.296000 15.546000 14.052000 12.219000 11.010000 19.449000 16.976000 17.542000 15.178000 17.104000 15.908000 16.258000 15.019000 12.801000 12.304000 12.289000 12.189000 27.510000 20.774000 17.908000 17.857000 16.049000 16.599000 14.905000 12.464000 15.491000
3.000000 0.003000 2.000000 0.001909 10.750000 1.000000 15.250000 14.587000 13.477000 12.300000 11.372000 10.191000 16.380000 14.427000 14.783000 13.191000 14.406000 13.593000 13.764000 12.863000 11.462000 11.229000 11.430000 11.354000 25.233000 18.186000 15.914000 15.191000 13.888000 14.112000 12.899000 11.387000 13.383000
3.000000 0.003000 3.000000 0.002864 10.750000 1.000000 14.309000 13.442000 12.543000 11.503000 10.943000 9.802000 15.018000 13.346000 13.616000 12.354000 13.232000 12.598000 12.621000 11.902000 10.865000 10.729000 10.999000 10.924000 24.116000 16.985000 14.926000 14.045000 12.944000 13.023000 11.979000 10.870000 12.415000
3.000000 0.003000 4.000000 0.003818 10.750000 1.000000 13.691000 12.757000 11.952000 11.005000 10.654000 9.551000 14.180000 12.693000 12.914000 11.846000 12.517000 11.989000 11.906000 11.312000 10.497000 10.411000 10.710000 10.631000 23.371000 16.214000 14.272000 13.346000 12.362000 12.352000 11.402000 10.539000 11.808000
3.000000 0.003000 5.000000 0.004773 10.750000 1.000000 13.216000 12.265000 11.512000 10.638000 10.430000 9.366000 13.563000 12.219000 12.405000 11.475000 11.998000 11.544000 11.381000 10.882000 10.228000 10.175000 10.486000 10.405000 22.788000 15.628000 13.769000 12.835000 11.932000 11.860000 10.975000 10.292000 11.359000
3.000000 0.003000 6.000000 0.005727 10.750000 1.000000 12.794000 11.852000 11.132000 10.326000 10.232000 9.208000 13.036000 11.817000 11.975000 11.159000 11.560000 11.166000 10.937000 10.520000 10.001000 9.974000 10.289000 10.206000 22.264000 15.115000 13.323000 12.398000 11.563000 11.441000 10.610000 10.080000 10.974000
3.000000 0.003000 7.000000 0.006682 10.750000 1.000000 12.401000 11.484000 10.790000 10.046000 10.047000 9.067000 12.565000 11.458000 11.592000 10.876000 11.172000 10.830000 10.547000 10.201000 9.798000 9.792000 10.104000 10.020000 21.773000 14.641000 12.907000 12.005000 11.231000 11.068000 10.284000 9.886000 10.629000
