



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 1.000000 0.000955 8.000000 4.000000 20.304000 23.467000 21.974000 18.482000 14.668000 13.649000 25.377000 22.980000 25.356000 21.602000 24.310000 22.059000 23.393000 20.515000 16.469000 15.469000 14.751000 14.706000 32.925000 24.928000 20.672000 23.887000 22.625000 22.877000 19.927000 15.367000 20.550000
1.000000 0.001000 2.000000 0.001909 8.000000 4.000000 19.014000 21.242000 20.428000 17.136000 14.048000 13.109000 23.483000 20.770000 23.201000 20.048000 22.309000 20.409000 21.540000 18.848000 15.389000 14.582000 14.112000 14.120000 31.296000 23.211000 19.467000 21.704000 21.030000 21.169000 18.434000 14.613000 19.085000
1.000000 0.001000 3.000000 0.002864 8.000000 4.000000 18.374000 20.183000 19.648000 16.499000 13.729000 12.841000 22.556000 19.723000 22.117000 19.264000 21.350000 19.613000 20.666000 18.069000 14.869000 14.156000 13.783000 13.819000 30.607000 22.418000 18.872000 20.665000 20.220000 20.342000 17.730000 14.227000 18.389000
1.000000 0.001000 4.000000 0.003818 8.000000 4.000000 17.936000 19.480000 19.103000 16.081000 13.516000 12.662000 21.923000 19.031000 21.374000 18.718000 20.711000 19.078000 20.088000 17.563000 14.528000 13.879000 13.564000 13.618000 30.195000 21.903000 18.466000 19.977000 19.654000 19.788000 17.270000 13.969000 17.931000
1.000000 0.001000 5.000000 0.004773 8.000000 4.000000 17.592000 18.946000 18.671000 15.770000 13.356000 12.528000 21.432000 18.507000 20.797000 18.284000 20.224000 18.666000 19.650000 17.186000 14.274000 13.676000 13.400000 13.468000 29.911000 21.517000 18.148000 19.454000 19.205000 19.363000 16.927000 13.776000 17.587000
1.000000 0.001000 6.000000 0.005727 8.000000 4.000000 17.270000 18.467000 18.257000 15.492000 13.216000 12.400000 20.978000 18.040000 20.267000 17.870000 19.782000 18.286000 19.251000 16.851000 14.049000 13.498000 13.257000 13.335000 29.668000 21.168000 17.849000 18.986000 18.778000 18.974000 16.620000 13.604000 17.277000
1.000000 0.001000 7.000000 0.006682 8.000000 4.000000 16.963000 18.025000 17.857000 15.235000 13.089000 12.277000 20.549000 17.610000 19.769000 17.469000 19.369000 17.925000 18.875000 16.541000 13.841000 13.336000 13.127000 13.213000 29.448000 20.841000 17.561000 18.554000 18.366000 18.606000 16.335000 13.445000 16.987000
1.000000 0.001000 8.000000 0.007637 8.000000 4.000000 16.689000 17.635000 17.497000 15.010000 12.979000 12.167000 20.166000 17.233000 19.328000 17.110000 19.003000 17.605000 18.543000 16.270000 13.660000 13.197000 13.015000 13.107000 29.264000 20.552000 17.303000 18.174000 17.997000 18.280000 16.086000 13.307000 16.732000
1.000000 0.001000 9.000000 0.008591 8.000000 4.000000 16.448000 17.294000 17.180000 14.816000 12.885000 12.071000 19.828000 16.904000 18.942000 16.793000 18.684000 17.323000 18.254000 16.037000 13.504000 13.077000 12.918000 13.015000 29.113000 20.299000 17.075000 17.842000 17.672000 17.995000 15.871000 13.187000 16.510000
1.000000 0.001000 10.000000 0.009546 8.000000 4.000000 16.235000 16.993000 16.901000 14.648000 12.803000 11.988000 19.530000 16.617000 18.601000 16.513000 18.403000 17.076000 18.002000 15.835000 13.368000 12.975000 12.834000 12.936000 28.990000 20.078000 16.874000 17.551000 17.385000 17.743000 15.684000 13.083000 16.316000
1.000000 0.001000 11.000000 0.010500 8.000000 4.000000 16.042000 16.722000 16.646000 14.497000 12.730000 11.912000 19.259000 16.358000 18.294000 16.260000 18.149000 16.852000 17.775000 15.654000 13.248000 12.884000 12.760000 12.866000 28.884000 19.877000 16.691000 17.288000 17.124000 17.515000 15.517000 12.989000 16.141000
1.000000 0.001000 12.000000 0.011455 8.000000 4.000000 15.869000 16.479000 16.418000 14.364000 12.666000 11.845000 19.015000 16.127000 18.019000 16.032000 17.922000 16.651000 17.573000 15.495000 13.141000 12.805000 12.695000 12.804000 28.797000 19.697000 16.527000 17.053000 16.891000 17.312000 15.369000 12.907000 15.985000
1.000000 0.001000 13.000000 0.012410 8.000000 4.000000 15.714000 16.259000 16.212000 14.246000 12.609000 11.785000 18.794000 15.919000 17.770000 15.827000 17.717000 16.470000 17.394000 15.354000 13.046000 12.735000 12.637000 12.750000 28.725000 19.535000 16.378000 16.840000 16.680000 17.127000 15.238000 12.834000 15.846000
1.000000 0.001000 14.000000 0.013364 8.000000 4.000000 15.553000 16.034000 15.998000 14.121000 12.552000 11.719000 18.566000 15.707000 17.514000 15.614000 17.503000 16.280000 17.205000 15.205000 12.947000 12.661000 12.578000 12.693000 28.642000 19.364000 16.222000 16.624000 16.461000 16.935000 15.099000 12.757000 15.698000
