



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 2.000000 0.001909 11.500000 4.000000 12.457000 12.534000 11.825000 10.920000 11.285000 9.549000 14.807000 12.278000 13.586000 11.686000 13.602000 12.727000 12.623000 11.463000 10.365000 10.739000 11.340000 11.193000 23.773000 15.512000 13.115000 13.260000 12.463000 13.308000 11.533000 10.684000 12.199000
1.000000 0.001000 3.000000 0.002864 11.500000 4.000000 11.675000 11.447000 10.955000 10.084000 10.847000 9.250000 13.606000 11.209000 12.447000 11.005000 12.462000 11.895000 11.443000 10.471000 9.713000 10.213000 10.900000 10.752000 22.665000 14.526000 12.330000 12.246000 11.662000 12.331000 10.595000 10.100000 11.273000
1.000000 0.001000 4.000000 0.003818 11.500000 4.000000 11.105000 10.745000 10.326000 9.527000 10.498000 9.015000 12.756000 10.521000 11.697000 10.518000 11.709000 11.312000 10.656000 9.824000 9.275000 9.829000 10.551000 10.402000 21.903000 13.851000 11.742000 11.564000 11.085000 11.654000 9.970000 9.690000 10.646000
1.000000 0.001000 5.000000 0.004773 11.500000 4.000000 10.701000 10.288000 9.896000 9.154000 10.226000 8.836000 12.161000 10.072000 11.196000 10.179000 11.204000 10.904000 10.133000 9.399000 8.978000 9.549000 10.281000 10.133000 21.375000 13.383000 11.319000 11.098000 10.683000 11.185000 9.551000 9.403000 10.220000
1.000000 0.001000 6.000000 0.005727 11.500000 4.000000 10.399000 9.963000 9.585000 8.885000 10.010000 8.696000 11.719000 9.754000 10.834000 9.926000 10.839000 10.600000 9.757000 9.095000 8.760000 9.334000 10.066000 9.921000 20.979000 13.034000 11.000000 10.756000 10.385000 10.839000 9.248000 9.188000 9.909000
1.000000 0.001000 7.000000 0.006682 11.500000 4.000000 10.157000 9.712000 9.341000 8.675000 9.831000 8.581000 11.366000 9.510000 10.550000 9.724000 10.552000 10.357000 9.465000 8.859000 8.589000 9.159000 9.888000 9.744000 20.656000 12.754000 10.743000 10.485000 10.146000 10.563000 9.011000 9.016000 9.663000
1.000000 0.001000 8.000000 0.007637 11.500000 4.000000 9.953000 9.505000 9.139000 8.501000 9.676000 8.480000 11.070000 9.309000 10.313000 9.553000 10.313000 10.151000 9.223000 8.664000 8.445000 9.010000 9.733000 9.592000 20.379000 12.515000 10.526000 10.257000 9.945000 10.331000 8.814000 8.871000 9.457000
1.000000 0.001000 9.000000 0.008591 11.500000 4.000000 9.797000 9.352000 8.989000 8.370000 9.551000 8.403000 10.841000 9.159000 10.133000 9.423000 10.132000 9.992000 9.041000 8.519000 8.337000 8.894000 9.609000 9.471000 20.160000 12.329000 10.358000 10.082000 9.791000 10.153000 8.665000 8.760000 9.301000
1.000000 0.001000 10.000000 0.009546 11.500000 4.000000 9.671000 9.231000 8.871000 8.267000 9.448000 8.338000 10.657000 9.043000 9.990000 9.318000 9.987000 9.864000 8.898000 8.404000 8.250000 8.798000 9.506000 9.370000 19.980000 12.178000 10.223000 9.942000 9.667000 10.010000 8.548000 8.670000 9.176000
1.000000 0.001000 11.000000 0.010500 11.500000 4.000000 9.573000 9.141000 8.783000 8.189000 9.364000 8.287000 10.515000 8.956000 9.880000 9.237000 9.876000 9.764000 8.790000 8.319000 8.184000 8.722000 9.423000 9.289000 19.837000 12.059000 10.119000 9.834000 9.571000 9.899000 8.459000 8.600000 9.081000
1.000000 0.001000 12.000000 0.011455 11.500000 4.000000 9.494000 9.070000 8.714000 8.128000 9.294000 8.246000 10.399000 8.887000 9.791000 9.172000 9.787000 9.682000 8.703000 8.251000 8.131000 8.660000 9.354000 9.221000 19.718000 11.961000 10.034000 9.747000 9.494000 9.809000 8.388000 8.543000 9.004000
1.000000 0.001000 13.000000 0.012410 11.500000 4.000000 9.434000 9.019000 8.665000 8.084000 9.239000 8.217000 10.308000 8.838000 9.724000 9.123000 9.719000 9.619000 8.638000 8.203000 8.094000 8.612000 9.299000 9.168000 19.621000 11.883000 9.968000 9.680000 9.436000 9.740000 8.337000 8.502000 8.947000
1.000000 0.001000 14.000000 0.013364 11.500000 4.000000 9.375000 8.968000 8.616000 8.040000 9.185000 8.185000 10.220000 8.789000 9.658000 9.074000 9.653000 9.558000 8.575000 8.154000 8.055000 8.565000 9.245000 9.116000 19.528000 11.807000 9.905000 9.615000 9.378000 9.672000 8.286000 8.459000 8.891000
1.000000 0.001000 15.000000 0.014319 11.500000 4.000000 9.323000 8.923000 8.573000 8.001000 9.136000 8.157000 10.143000 8.747000 9.600000 9.030000 9.594000 9.503000 8.520000 8.112000 8.021000 8.523000 9.197000 9.069000 19.444000 11.740000 9.848000 9.556000 9.327000 9.612000 8.241000 8.422000 8.841000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 2.000000 0.001909 11.500000 4.000000 13.258000 13.594000 12.810000 11.739000 11.681000 10.001000 15.882000 13.313000 14.679000 12.574000 14.655000 13.597000 13.740000 12.413000 11.034000 11.255000 11.735000 11.612000 24.759000 16.462000 13.906000 14.262000 13.403000 14.237000 12.437000 11.262000 13.090000
2.000000 0.002000 3.000000 0.002864 11.500000 4.000000 12.548000 12.557000 12.028000 10.961000 11.302000 9.720000 14.795000 12.297000 13.594000 11.918000 13.578000 12.810000 12.643000 11.483000 10.421000 10.775000 11.353000 11.228000 23.751000 15.537000 13.212000 13.299000 12.653000 13.330000 11.566000 10.730000 12.231000
2.000000 0.002000 4.000000 0.003818 11.500000 4.000000 11.981000 11.808000 11.388000 10.384000 10.990000 9.487000 13.949000 11.563000 12.803000 11.400000 12.790000 12.209000 11.817000 10.801000 9.968000 10.405000 11.041000 10.910000 22.974000 14.839000 12.643000 12.588000 12.056000 12.639000 10.917000 10.323000 11.587000
2.000000 0.002000 5.000000 0.004773 11.500000 4.000000 11.474000 11.188000 10.815000 9.898000 10.697000 9.275000 13.197000 10.956000 12.138000 10.942000 12.125000 11.685000 11.116000 10.233000 9.586000 10.077000 10.749000 10.614000 22.298000 14.235000 12.121000 11.981000 11.525000 12.039000 10.369000 9.970000 11.036000
2.000000 0.002000 6.000000 0.005727 11.500000 4.000000 11.046000 10.698000 10.343000 9.507000 10.432000 9.090000 12.567000 10.477000 11.601000 10.562000 11.589000 11.249000 10.554000 9.782000 9.278000 9.796000 10.486000 10.349000 21.736000 13.735000 11.675000 11.484000 11.082000 11.544000 9.927000 9.677000 10.586000
2.000000 0.002000 7.000000 0.006682 11.500000 4.000000 10.717000 10.338000 9.989000 9.215000 10.214000 8.940000 12.084000 10.125000 11.201000 10.272000 11.189000 10.915000 10.138000 9.449000 9.044000 9.572000 10.269000 10.132000 21.301000 13.352000 11.327000 11.108000 10.745000 11.166000 9.596000 9.450000 10.247000
