



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 1.000000 0.000955 8.750000 1.000000 18.892000 19.351000 18.050000 15.442000 13.030000 12.034000 21.747000 18.947000 20.060000 17.671000 19.480000 17.993000 18.430000 16.694000 13.952000 13.286000 13.099000 13.026000 29.350000 22.577000 19.588000 19.886000 18.554000 18.753000 16.484000 13.416000 17.149000
1.000000 0.001000 2.000000 0.001909 8.750000 1.000000 17.176000 16.932000 16.075000 13.928000 12.293000 11.290000 19.162000 16.627000 17.522000 15.712000 17.110000 15.907000 16.332000 14.847000 12.757000 12.336000 12.347000 12.315000 27.535000 20.396000 17.894000 17.519000 16.486000 16.562000 14.789000 12.495000 15.398000
1.000000 0.001000 3.000000 0.002864 8.750000 1.000000 16.476000 15.989000 15.331000 13.334000 11.996000 11.008000 18.131000 15.734000 16.561000 14.992000 16.204000 15.130000 15.512000 14.127000 12.290000 11.967000 12.045000 12.027000 26.823000 19.514000 17.188000 16.599000 15.709000 15.732000 14.124000 12.121000 14.705000
1.000000 0.001000 4.000000 0.003818 8.750000 1.000000 16.023000 15.405000 14.849000 12.964000 11.811000 10.832000 17.478000 15.184000 15.963000 14.534000 15.633000 14.648000 14.988000 13.679000 12.003000 11.739000 11.857000 11.845000 26.366000 18.955000 16.724000 16.028000 15.214000 15.213000 13.707000 11.887000 14.268000
1.000000 0.001000 5.000000 0.004773 8.750000 1.000000 15.690000 14.987000 14.487000 12.699000 11.680000 10.707000 17.000000 14.790000 15.529000 14.194000 15.215000 14.301000 14.604000 13.357000 11.800000 11.578000 11.724000 11.716000 26.028000 18.549000 16.378000 15.618000 14.847000 14.836000 13.406000 11.721000 13.951000
1.000000 0.001000 6.000000 0.005727 8.750000 1.000000 15.433000 14.667000 14.199000 12.498000 11.584000 10.615000 16.629000 14.491000 15.196000 13.928000 14.892000 14.036000 14.307000 13.113000 11.648000 11.460000 11.627000 11.620000 25.764000 18.236000 16.109000 15.303000 14.560000 14.547000 13.177000 11.597000 13.708000
1.000000 0.001000 7.000000 0.006682 8.750000 1.000000 15.219000 14.403000 13.951000 12.333000 11.508000 10.539000 16.317000 14.245000 14.916000 13.701000 14.620000 13.815000 14.058000 12.911000 11.525000 11.364000 11.550000 11.544000 25.537000 17.976000 15.882000 15.043000 14.315000 14.305000 12.987000 11.497000 13.505000
1.000000 0.001000 8.000000 0.007637 8.750000 1.000000 15.036000 14.178000 13.730000 12.192000 11.445000 10.474000 16.045000 14.036000 14.674000 13.500000 14.383000 13.624000 13.841000 12.738000 11.422000 11.284000 11.487000 11.480000 25.335000 17.753000 15.687000 14.819000 14.099000 14.094000 12.824000 11.413000 13.329000
1.000000 0.001000 9.000000 0.008591 8.750000 1.000000 14.881000 13.985000 13.534000 12.072000 11.394000 10.419000 15.809000 13.858000 14.465000 13.324000 14.176000 13.460000 13.651000 12.589000 11.335000 11.218000 11.436000 11.427000 25.156000 17.561000 15.520000 14.627000 13.910000 13.912000 12.682000 11.342000 13.176000
1.000000 0.001000 10.000000 0.009546 8.750000 1.000000 14.750000 13.820000 13.362000 11.969000 11.353000 10.373000 15.604000 13.707000 14.284000 13.171000 13.997000 13.318000 13.487000 12.462000 11.263000 11.163000 11.395000 11.385000 24.999000 17.398000 15.377000 14.463000 13.745000 13.754000 12.561000 11.284000 13.045000
1.000000 0.001000 11.000000 0.010500 8.750000 1.000000 14.636000 13.675000 13.205000 11.878000 11.319000 10.333000 15.420000 13.574000 14.122000 13.033000 13.835000 13.192000 13.339000 12.348000 11.199000 11.115000 11.361000 11.349000 24.855000 17.253000 15.252000 14.317000 13.597000 13.613000 12.453000 11.234000 12.927000
1.000000 0.001000 12.000000 0.011455 8.750000 1.000000 14.536000 13.547000 13.062000 11.797000 11.291000 10.297000 15.253000 13.457000 13.977000 12.908000 13.689000 13.079000 13.205000 12.246000 11.145000 11.074000 11.333000 11.319000 24.723000 17.124000 15.142000 14.188000 13.462000 13.485000 12.356000 11.191000 12.820000
1.000000 0.001000 13.000000 0.012410 8.750000 1.000000 14.448000 13.431000 12.929000 11.723000 11.267000 10.265000 15.101000 13.352000 13.843000 12.794000 13.554000 12.974000 13.080000 12.152000 11.095000 11.037000 11.309000 11.292000 24.599000 17.008000 15.044000 14.070000 13.338000 13.367000 12.266000 11.152000 12.722000
1.000000 0.001000 14.000000 0.013364 8.750000 1.000000 14.359000 13.315000 12.792000 11.646000 11.241000 10.229000 14.944000 13.248000 13.707000 12.676000 13.414000 12.865000 12.948000 12.054000 11.045000 10.997000 11.284000 11.263000 24.464000 16.889000 14.944000 13.952000 13.211000 13.244000 12.172000 11.112000 12.619000
1.000000 0.001000 15.000000 0.014319 8.750000 1.000000 14.307000 13.238000 12.698000 11.599000 11.233000 10.213000 14.838000 13.179000 13.616000 12.598000 13.322000 12.798000 12.865000 11.993000 11.017000 10.978000 11.276000 11.254000 24.384000 16.815000 14.883000 13.873000 13.126000 13.166000 12.113000 11.092000 12.554000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 1.000000 0.000955 8.750000 1.000000 19.094000 19.592000 18.360000 15.604000 13.124000 12.155000 22.010000 19.181000 20.363000 17.980000 19.761000 18.241000 18.684000 16.887000 14.086000 13.400000 13.193000 13.123000 29.563000 22.785000 19.788000 20.124000 18.863000 19.007000 16.666000 13.526000 17.337000
2.000000 0.002000 2.000000 0.001909 8.750000 1.000000 17.378000 17.176000 16.364000 14.094000 12.386000 11.405000 19.443000 16.859000 17.818000 15.997000 17.394000 16.152000 16.597000 15.048000 12.890000 12.449000 12.439000 12.411000 27.767000 20.619000 18.098000 17.760000 16.776000 16.818000 14.978000 12.607000 15.598000
