



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 2.000000 0.001909 11.500000 2.000000 13.750000 12.503000 11.417000 10.452000 10.667000 9.193000 13.903000 12.536000 12.564000 11.351000 12.145000 11.524000 11.350000 10.842000 10.030000 10.255000 10.731000 10.589000 23.502000 16.278000 14.324000 13.072000 11.895000 11.971000 10.822000 10.268000 11.314000
1.000000 0.001000 3.000000 0.002864 11.500000 2.000000 12.760000 11.434000 10.494000 9.777000 10.161000 8.835000 12.541000 11.490000 11.463000 10.662000 10.995000 10.632000 10.195000 9.931000 9.606000 9.752000 10.224000 10.089000 22.190000 15.072000 13.258000 11.984000 11.038000 10.930000 9.977000 9.810000 10.407000
1.000000 0.001000 4.000000 0.003818 11.500000 2.000000 12.032000 10.742000 9.866000 9.289000 9.778000 8.575000 11.654000 10.800000 10.755000 10.192000 10.265000 10.038000 9.470000 9.338000 9.291000 9.397000 9.840000 9.713000 21.284000 14.228000 12.487000 11.254000 10.455000 10.241000 9.387000 9.469000 9.780000
1.000000 0.001000 5.000000 0.004773 11.500000 2.000000 11.514000 10.288000 9.455000 8.955000 9.495000 8.389000 11.077000 10.339000 10.295000 9.875000 9.797000 9.643000 9.012000 8.953000 9.061000 9.146000 9.557000 9.436000 20.662000 13.643000 11.945000 10.765000 10.064000 9.787000 8.995000 9.221000 9.362000
1.000000 0.001000 6.000000 0.005727 11.500000 2.000000 11.126000 9.965000 9.168000 8.714000 9.277000 8.249000 10.672000 10.008000 9.971000 9.644000 9.471000 9.361000 8.697000 8.684000 8.886000 8.957000 9.339000 9.224000 20.206000 13.211000 11.542000 10.415000 9.783000 9.464000 8.717000 9.031000 9.064000
1.000000 0.001000 7.000000 0.006682 11.500000 2.000000 10.814000 9.717000 8.950000 8.527000 9.101000 8.137000 10.363000 9.751000 9.723000 9.464000 9.223000 9.142000 8.459000 8.479000 8.745000 8.807000 9.162000 9.052000 19.845000 12.867000 11.222000 10.143000 9.566000 9.216000 8.504000 8.878000 8.834000
1.000000 0.001000 8.000000 0.007637 11.500000 2.000000 10.551000 9.514000 8.774000 8.372000 8.950000 8.043000 10.110000 9.539000 9.521000 9.314000 9.022000 8.962000 8.267000 8.312000 8.625000 8.680000 9.011000 8.906000 19.545000 12.579000 10.954000 9.919000 9.386000 9.012000 8.329000 8.747000 8.644000
1.000000 0.001000 9.000000 0.008591 11.500000 2.000000 10.348000 9.366000 8.651000 8.260000 8.833000 7.973000 9.927000 9.382000 9.375000 9.204000 8.878000 8.829000 8.130000 8.194000 8.533000 8.584000 8.894000 8.793000 19.315000 12.357000 10.747000 9.755000 9.256000 8.864000 8.204000 8.647000 8.507000
1.000000 0.001000 10.000000 0.009546 11.500000 2.000000 10.183000 9.252000 8.560000 8.175000 8.737000 7.916000 9.788000 9.260000 9.263000 9.118000 8.770000 8.727000 8.028000 8.104000 8.459000 8.506000 8.798000 8.700000 19.132000 12.179000 10.581000 9.628000 9.155000 8.750000 8.109000 8.565000 8.402000
1.000000 0.001000 11.000000 0.010500 11.500000 2.000000 10.054000 9.170000 8.500000 8.114000 8.661000 7.875000 9.689000 9.171000 9.184000 9.056000 8.694000 8.653000 7.959000 8.043000 8.403000 8.447000 8.722000 8.627000 18.990000 12.040000 10.453000 9.536000 9.083000 8.668000 8.043000 8.502000 8.327000
1.000000 0.001000 12.000000 0.011455 11.500000 2.000000 9.948000 9.108000 8.458000 8.070000 8.599000 7.843000 9.615000 9.103000 9.126000 9.008000 8.638000 8.597000 7.909000 7.999000 8.358000 8.400000 8.660000 8.567000 18.876000 11.926000 10.348000 9.466000 9.029000 8.606000 7.996000 8.452000 8.272000
1.000000 0.001000 13.000000 0.012410 11.500000 2.000000 9.865000 9.068000 8.436000 8.043000 8.552000 7.824000 9.566000 9.055000 9.088000 8.977000 8.604000 8.560000 7.881000 7.974000 8.327000 8.367000 8.613000 8.523000 18.786000 11.837000 10.267000 9.419000 8.994000 8.566000 7.968000 8.415000 8.237000
1.000000 0.001000 14.000000 0.013364 11.500000 2.000000 9.784000 9.026000 8.412000 8.015000 8.505000 7.801000 9.517000 9.007000 9.050000 8.944000 8.568000 8.522000 7.851000 7.946000 8.294000 8.333000 8.566000 8.477000 18.702000 11.752000 10.188000 9.371000 8.957000 8.525000 7.938000 8.377000 8.200000
1.000000 0.001000 15.000000 0.014319 11.500000 2.000000 9.712000 8.991000 8.393000 7.991000 8.463000 7.783000 9.476000 8.966000 9.018000 8.915000 8.539000 8.489000 7.827000 7.925000 8.265000 8.303000 8.524000 8.438000 18.627000 11.677000 10.117000 9.330000 8.927000 8.490000 7.913000 8.344000 8.170000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 2.000000 0.001909 11.500000 2.000000 14.616000 13.603000 12.473000 11.206000 11.150000 9.704000 15.239000 13.560000 13.736000 12.272000 13.334000 12.526000 12.556000 11.793000 10.612000 10.805000 11.213000 11.086000 24.588000 17.320000 15.251000 14.185000 12.912000 13.049000 11.710000 10.816000 12.252000
2.000000 0.002000 3.000000 0.002864 11.500000 2.000000 13.753000 12.580000 11.630000 10.620000 10.709000 9.366000 13.968000 12.577000 12.673000 11.591000 12.231000 11.674000 11.448000 10.947000 10.214000 10.338000 10.770000 10.648000 23.406000 16.229000 14.328000 13.167000 12.096000 12.072000 10.975000 10.397000 11.448000
2.000000 0.002000 4.000000 0.003818 11.500000 2.000000 13.052000 11.851000 10.980000 10.143000 10.351000 9.102000 13.035000 11.866000 11.913000 11.081000 11.446000 11.043000 10.658000 10.327000 9.898000 9.985000 10.412000 10.291000 22.500000 15.384000 13.579000 12.416000 11.480000 11.349000 10.384000 10.063000 10.814000
2.000000 0.002000 5.000000 0.004773 11.500000 2.000000 12.414000 11.244000 10.421000 9.718000 10.025000 8.872000 12.251000 11.265000 11.283000 10.643000 10.800000 10.508000 10.016000 9.811000 9.613000 9.679000 10.086000 9.968000 21.709000 14.641000 12.904000 11.772000 10.950000 10.739000 9.868000 9.762000 10.263000
2.000000 0.002000 6.000000 0.005727 11.500000 2.000000 11.872000 10.758000 9.974000 9.366000 9.742000 8.680000 11.628000 10.778000 10.785000 10.288000 10.295000 10.079000 9.522000 9.404000 9.369000 9.423000 9.803000 9.689000 21.057000 14.025000 12.334000 11.249000 10.522000 10.252000 9.452000 9.505000 9.818000
2.000000 0.002000 7.000000 0.006682 11.500000 2.000000 11.451000 10.401000 9.650000 9.102000 9.516000 8.530000 11.175000 10.416000 10.422000 10.024000 9.931000 9.763000 9.169000 9.107000 9.177000 9.225000 9.577000 9.468000 20.564000 13.555000 11.897000 10.861000 10.205000 9.895000 9.145000 9.302000 9.488000
2.000000 0.002000 8.000000 0.007637 11.500000 2.000000 11.123000 10.133000 9.411000 8.902000 9.335000 8.412000 10.841000 10.142000 10.153000 9.824000 9.663000 9.526000 8.912000 8.887000 9.025000 9.070000 9.396000 9.292000 20.186000 13.194000 11.558000 10.568000 9.967000 9.628000 8.916000 9.141000 9.242000
2.000000 0.002000 9.000000 0.008591 11.500000 2.000000 10.864000 9.930000 9.233000 8.748000 9.190000 8.318000 10.589000 9.932000 9.950000 9.671000 9.462000 9.345000 8.720000 8.722000 8.904000 8.946000 9.251000 9.150000 19.893000 12.911000 11.293000 10.345000 9.786000 9.425000 8.743000 9.011000 9.054000
2.000000 0.002000 10.000000 0.009546 11.500000 2.000000 10.653000 9.769000 9.095000 8.626000 9.069000 8.241000 10.391000 9.765000 9.791000 9.547000 9.305000 9.201000 8.571000 8.592000 8.804000 8.844000 9.130000 9.033000 19.656000 12.681000 11.077000 10.168000 9.642000 9.265000 8.607000 8.905000 8.905000
2.000000 0.002000 11.000000 0.010500 11.500000 2.000000 10.474000 9.638000 8.985000 8.527000 8.966000 8.176000 10.231000 9.627000 9.661000 9.446000 9.178000 9.083000 8.451000 8.487000 8.720000 8.759000 9.027000 8.933000 19.459000 12.489000 10.896000 10.024000 9.524000 9.135000 8.496000 8.814000 8.784000
2.000000 0.002000 12.000000 0.011455 11.500000 2.000000 10.321000 9.528000 8.894000 8.443000 8.877000 8.120000 10.098000 9.511000 9.554000 9.360000 9.073000 8.984000 8.352000 8.400000 8.646000 8.684000 8.938000 8.846000 19.290000 12.324000 10.741000 9.902000 9.425000 9.026000 8.404000 8.736000 8.683000
2.000000 0.002000 13.000000 0.012410 11.500000 2.000000 10.191000 9.438000 8.822000 8.375000 8.800000 8.073000 9.991000 9.415000 9.467000 9.289000 8.989000 8.903000 8.274000 8.331000 8.585000 8.622000 8.861000 8.772000 19.150000 12.185000 10.610000 9.803000 9.345000 8.937000 8.330000 8.669000 8.602000
2.000000 0.002000 14.000000 0.013364 11.500000 2.000000 10.077000 9.362000 8.761000 8.317000 8.732000 8.030000 9.900000 9.333000 9.392000 9.227000 8.918000 8.833000 8.208000 8.271000 8.529000 8.566000 8.793000 8.705000 19.029000 12.065000 10.497000 9.718000 9.275000 8.862000 8.267000 8.609000 8.531000
2.000000 0.002000 15.000000 0.014319 11.500000 2.000000 9.961000 9.277000 8.691000 8.249000 8.658000 7.979000 9.802000 9.244000 9.310000 9.157000 8.837000 8.756000 8.132000 8.203000 8.466000 8.503000 8.719000 8.633000 18.905000 11.943000 10.380000 9.626000 9.198000 8.778000 8.195000 8.543000 8.453000




   t (Gyr) = 0.003
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
3.000000 0.003000 2.000000 0.001909 11.500000 2.000000 15.144000 14.288000 13.122000 11.657000 11.439000 10.018000 16.062000 14.197000 14.479000 12.861000 14.084000 13.163000 13.319000 12.378000 10.972000 11.144000 11.501000 11.386000 25.264000 17.968000 15.807000 14.873000 13.553000 13.727000 12.237000 11.152000 12.815000
3.000000 0.003000 3.000000 0.002864 11.500000 2.000000 14.258000 13.174000 12.212000 11.045000 10.989000 9.646000 14.704000 13.137000 13.311000 12.090000 12.885000 12.230000 12.116000 11.473000 10.534000 10.645000 11.049000 10.935000 24.038000 16.829000 14.867000 13.774000 12.654000 12.672000 11.479000 10.702000 11.980000
3.000000 0.003000 4.000000 0.003818 11.500000 2.000000 13.632000 12.488000 11.610000 10.617000 10.669000 9.397000 13.838000 12.474000 12.592000 11.601000 12.143000 11.636000 11.370000 10.897000 10.239000 10.316000 10.728000 10.614000 23.217000 16.062000 14.199000 13.077000 12.074000 11.999000 10.949000 10.395000 11.405000
3.000000 0.003000 5.000000 0.004773 11.500000 2.000000 13.091000 11.945000 11.115000 10.252000 10.395000 9.194000 13.137000 11.943000 12.023000 11.205000 11.557000 11.155000 10.782000 10.436000 9.992000 10.049000 10.455000 10.341000 22.528000 15.416000 13.624000 12.511000 11.601000 11.454000 10.500000 10.137000 10.924000
3.000000 0.003000 6.000000 0.005727 11.500000 2.000000 12.563000 11.449000 10.654000 9.903000 10.129000 9.005000 12.492000 11.453000 11.504000 10.837000 11.027000 10.711000 10.254000 10.014000 9.753000 9.799000 10.189000 10.077000 21.873000 14.800000 13.066000 11.982000 11.161000 10.951000 10.077000 9.888000 10.471000
3.000000 0.003000 7.000000 0.006682 11.500000 2.000000 12.066000 11.007000 10.245000 9.584000 9.876000 8.832000 11.921000 11.012000 11.047000 10.507000 10.564000 10.316000 9.800000 9.644000 9.530000 9.570000 9.937000 9.827000 21.275000 14.234000 12.544000 11.505000 10.766000 10.505000 9.697000 9.656000 10.064000
3.000000 0.003000 8.000000 0.007637 11.500000 2.000000 11.627000 10.633000 9.903000 9.309000 9.647000 8.680000 11.444000 10.634000 10.665000 10.227000 10.180000 9.982000 9.427000 9.335000 9.332000 9.369000 9.708000 9.602000 20.759000 13.742000 12.086000 11.098000 10.430000 10.129000 9.376000 9.447000 9.719000
3.000000 0.003000 9.000000 0.008591 11.500000 2.000000 11.274000 10.345000 9.645000 9.095000 9.459000 8.558000 11.081000 10.340000 10.374000 10.009000 9.890000 9.725000 9.148000 9.099000 9.171000 9.207000 9.520000 9.418000 20.353000 13.353000 11.721000 10.782000 10.172000 9.841000 9.130000 9.278000 9.453000
