



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 1.000000 0.000955 9.000000 3.000000 14.963000 17.079000 15.943000 14.542000 12.503000 11.637000 19.070000 16.645000 18.377000 15.553000 18.251000 16.847000 18.025000 15.857000 13.196000 12.714000 12.553000 12.562000 26.883000 19.027000 15.528000 17.569000 16.501000 17.626000 15.605000 12.819000 16.214000
1.000000 0.001000 2.000000 0.001909 9.000000 3.000000 14.382000 15.378000 14.869000 13.283000 12.095000 11.026000 17.534000 15.022000 16.597000 14.507000 16.534000 15.355000 16.089000 14.282000 12.227000 12.045000 12.139000 12.134000 26.283000 17.945000 15.022000 15.944000 15.356000 16.027000 14.181000 12.147000 14.797000
1.000000 0.001000 3.000000 0.002864 9.000000 3.000000 14.098000 14.736000 14.470000 12.798000 11.899000 10.806000 16.901000 14.414000 15.917000 14.139000 15.864000 14.801000 15.351000 13.681000 11.848000 11.769000 11.941000 11.934000 25.956000 17.463000 14.764000 15.334000 14.930000 15.417000 13.633000 11.854000 14.251000
1.000000 0.001000 4.000000 0.003818 9.000000 3.000000 13.866000 14.319000 14.179000 12.487000 11.761000 10.667000 16.465000 14.018000 15.469000 13.876000 15.420000 14.441000 14.879000 13.299000 11.604000 11.586000 11.802000 11.795000 25.691000 17.117000 14.544000 14.937000 14.627000 15.019000 13.282000 11.658000 13.897000
1.000000 0.001000 5.000000 0.004773 9.000000 3.000000 13.669000 14.009000 13.942000 12.261000 11.657000 10.569000 16.128000 13.724000 15.133000 13.665000 15.086000 14.174000 14.535000 13.022000 11.428000 11.452000 11.697000 11.689000 25.469000 16.844000 14.353000 14.641000 14.385000 14.721000 13.026000 11.513000 13.638000
1.000000 0.001000 6.000000 0.005727 9.000000 3.000000 13.504000 13.768000 13.748000 12.090000 11.577000 10.498000 15.857000 13.496000 14.869000 13.493000 14.825000 13.967000 14.273000 12.813000 11.294000 11.351000 11.616000 11.608000 25.283000 16.623000 14.190000 14.410000 14.189000 14.489000 12.831000 11.403000 13.439000
1.000000 0.001000 7.000000 0.006682 9.000000 3.000000 13.358000 13.568000 13.579000 11.950000 11.512000 10.442000 15.627000 13.306000 14.648000 13.344000 14.605000 13.794000 14.058000 12.642000 11.187000 11.269000 11.550000 11.543000 25.118000 16.431000 14.045000 14.217000 14.020000 14.295000 12.672000 11.313000 13.274000
1.000000 0.001000 8.000000 0.007637 9.000000 3.000000 13.231000 13.400000 13.433000 11.837000 11.460000 10.398000 15.430000 13.147000 14.462000 13.217000 14.421000 13.650000 13.882000 12.504000 11.100000 11.202000 11.498000 11.490000 24.975000 16.266000 13.918000 14.055000 13.875000 14.133000 12.543000 11.240000 13.139000
1.000000 0.001000 9.000000 0.008591 9.000000 3.000000 13.117000 13.254000 13.302000 11.739000 11.416000 10.361000 15.255000 13.009000 14.299000 13.102000 14.258000 13.524000 13.730000 12.384000 11.026000 11.146000 11.453000 11.446000 24.842000 16.118000 13.802000 13.913000 13.745000 13.990000 12.431000 11.179000 13.021000
1.000000 0.001000 10.000000 0.009546 9.000000 3.000000 13.018000 13.129000 13.188000 11.657000 11.380000 10.332000 15.102000 12.891000 14.158000 13.003000 14.118000 13.416000 13.603000 12.284000 10.964000 11.099000 11.417000 11.410000 24.724000 15.988000 13.701000 13.791000 13.632000 13.868000 12.337000 11.127000 12.921000
1.000000 0.001000 11.000000 0.010500 9.000000 3.000000 12.927000 13.016000 13.082000 11.584000 11.349000 10.306000 14.963000 12.784000 14.030000 12.913000 13.991000 13.319000 13.489000 12.195000 10.909000 11.058000 11.386000 11.379000 24.613000 15.869000 13.608000 13.680000 13.529000 13.756000 12.252000 11.082000 12.831000
1.000000 0.001000 12.000000 0.011455 9.000000 3.000000 12.846000 12.915000 12.987000 11.520000 11.324000 10.284000 14.837000 12.690000 13.916000 12.831000 13.877000 13.232000 13.388000 12.116000 10.861000 11.023000 11.361000 11.353000 24.511000 15.761000 13.524000 13.582000 13.436000 13.657000 12.178000 11.043000 12.751000
1.000000 0.001000 13.000000 0.012410 9.000000 3.000000 12.764000 12.816000 12.890000 11.454000 11.299000 10.261000 14.711000 12.596000 13.803000 12.749000 13.763000 13.145000 13.287000 12.037000 10.813000 10.987000 11.336000 11.327000 24.402000 15.652000 13.440000 13.484000 13.342000 13.557000 12.103000 11.004000 12.670000
1.000000 0.001000 14.000000 0.013364 9.000000 3.000000 12.687000 12.722000 12.797000 11.392000 11.276000 10.239000 14.592000 12.507000 13.695000 12.670000 13.654000 13.063000 13.191000 11.961000 10.766000 10.953000 11.313000 11.303000 24.293000 15.549000 13.360000 13.391000 13.252000 13.462000 12.031000 10.966000 12.593000
1.000000 0.001000 15.000000 0.014319 9.000000 3.000000 12.643000 12.667000 12.746000 11.362000 11.269000 10.234000 14.517000 12.456000 13.631000 12.628000 13.589000 13.017000 13.142000 11.923000 10.746000 10.939000 11.306000 11.296000 24.238000 15.485000 13.313000 13.337000 13.202000 13.407000 11.995000 10.951000 12.552000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 1.000000 0.000955 9.000000 3.000000 15.244000 17.403000 16.331000 14.766000 12.613000 11.794000 19.392000 16.963000 18.752000 15.939000 18.589000 17.149000 18.345000 16.118000 13.380000 12.859000 12.663000 12.678000 27.152000 19.310000 15.803000 17.888000 16.887000 17.936000 15.851000 12.961000 16.466000
2.000000 0.002000 2.000000 0.001909 9.000000 3.000000 14.670000 15.727000 15.250000 13.535000 12.207000 11.181000 17.886000 15.360000 16.993000 14.881000 16.904000 15.671000 16.455000 14.580000 12.431000 12.200000 12.252000 12.255000 26.612000 18.266000 15.305000 16.281000 15.735000 16.359000 14.461000 12.307000 15.082000
2.000000 0.002000 3.000000 0.002864 9.000000 3.000000 14.312000 14.992000 14.748000 12.988000 11.983000 10.918000 17.165000 14.662000 16.207000 14.407000 16.140000 15.033000 15.627000 13.906000 12.001000 11.885000 12.025000 12.025000 26.221000 17.706000 14.975000 15.580000 15.204000 15.663000 13.845000 11.977000 14.466000
2.000000 0.002000 4.000000 0.003818 9.000000 3.000000 14.028000 14.511000 14.387000 12.632000 11.826000 10.752000 16.667000 14.205000 15.686000 14.075000 15.629000 14.615000 15.090000 13.471000 11.721000 11.676000 11.867000 11.865000 25.903000 17.303000 14.705000 15.122000 14.831000 15.205000 13.444000 11.753000 14.062000
