



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 1.000000 0.000955 9.750000 4.000000 14.437000 15.665000 14.031000 13.207000 12.263000 10.380000 17.837000 15.340000 16.783000 13.679000 16.771000 15.051000 15.806000 14.233000 12.176000 12.104000 12.333000 12.189000 26.628000 18.219000 15.012000 16.190000 14.643000 15.897000 14.096000 12.181000 14.699000
1.000000 0.001000 2.000000 0.001909 9.750000 4.000000 13.354000 13.723000 12.929000 11.838000 11.728000 10.055000 16.012000 13.439000 14.813000 12.683000 14.785000 13.704000 13.877000 12.529000 11.115000 11.317000 11.782000 11.661000 24.880000 16.579000 14.001000 14.384000 13.518000 14.351000 12.546000 11.331000 13.198000
1.000000 0.001000 3.000000 0.002864 9.750000 4.000000 12.866000 12.964000 12.418000 11.282000 11.461000 9.894000 15.223000 12.696000 14.017000 12.260000 13.990000 13.149000 13.088000 11.856000 10.681000 10.978000 11.511000 11.396000 24.155000 15.912000 13.528000 13.684000 13.019000 13.696000 11.921000 10.957000 12.582000
1.000000 0.001000 4.000000 0.003818 9.750000 4.000000 12.555000 12.525000 12.089000 10.956000 11.285000 9.787000 14.734000 12.266000 13.551000 11.996000 13.524000 12.812000 12.618000 11.465000 10.425000 10.769000 11.334000 11.221000 23.719000 15.510000 13.222000 13.272000 12.705000 13.298000 11.554000 10.729000 12.217000
1.000000 0.001000 5.000000 0.004773 9.750000 4.000000 12.325000 12.218000 11.844000 10.728000 11.154000 9.708000 14.374000 11.966000 13.222000 11.800000 13.193000 12.567000 12.284000 11.193000 10.247000 10.619000 11.203000 11.090000 23.404000 15.220000 12.992000 12.978000 12.471000 13.010000 11.297000 10.568000 11.957000
1.000000 0.001000 6.000000 0.005727 9.750000 4.000000 12.142000 11.982000 11.645000 10.554000 11.051000 9.647000 14.085000 11.735000 12.966000 11.643000 12.936000 12.373000 12.024000 10.985000 10.112000 10.504000 11.101000 10.988000 23.156000 14.991000 12.807000 12.748000 12.283000 12.783000 11.098000 10.444000 11.755000
1.000000 0.001000 7.000000 0.006682 9.750000 4.000000 11.995000 11.797000 11.485000 10.418000 10.970000 9.600000 13.850000 11.555000 12.763000 11.516000 12.732000 12.217000 11.819000 10.824000 10.007000 10.413000 11.020000 10.907000 22.956000 14.806000 12.657000 12.565000 12.131000 12.601000 10.943000 10.348000 11.596000
1.000000 0.001000 8.000000 0.007637 9.750000 4.000000 11.867000 11.638000 11.342000 10.303000 10.901000 9.560000 13.643000 11.401000 12.588000 11.404000 12.555000 12.081000 11.641000 10.686000 9.919000 10.336000 10.951000 10.838000 22.780000 14.644000 12.525000 12.406000 11.997000 12.442000 10.809000 10.267000 11.458000
1.000000 0.001000 9.000000 0.008591 9.750000 4.000000 11.744000 11.488000 11.203000 10.193000 10.837000 9.522000 13.443000 11.256000 12.421000 11.295000 12.388000 11.951000 11.470000 10.554000 9.837000 10.264000 10.888000 10.774000 22.607000 14.488000 12.398000 12.255000 11.866000 12.290000 10.682000 10.191000 11.327000
1.000000 0.001000 10.000000 0.009546 9.750000 4.000000 11.622000 11.341000 11.062000 10.085000 10.776000 9.486000 13.244000 11.113000 12.256000 11.185000 12.222000 11.821000 11.299000 10.424000 9.757000 10.195000 10.827000 10.711000 22.429000 14.332000 12.270000 12.104000 11.733000 12.139000 10.555000 10.117000 11.196000
1.000000 0.001000 11.000000 0.010500 9.750000 4.000000 11.513000 11.212000 10.935000 9.989000 10.721000 9.454000 13.063000 10.987000 12.110000 11.086000 12.075000 11.705000 11.145000 10.308000 9.687000 10.133000 10.773000 10.656000 22.266000 14.190000 12.155000 11.969000 11.614000 12.004000 10.442000 10.052000 11.079000
1.000000 0.001000 12.000000 0.011455 9.750000 4.000000 11.406000 11.086000 10.809000 9.895000 10.667000 9.421000 12.886000 10.866000 11.967000 10.988000 11.933000 11.591000 10.994000 10.195000 9.619000 10.073000 10.720000 10.602000 22.103000 14.051000 12.041000 11.838000 11.496000 11.873000 10.331000 9.989000 10.964000
1.000000 0.001000 13.000000 0.012410 9.750000 4.000000 11.299000 10.963000 10.684000 9.800000 10.611000 9.386000 12.710000 10.747000 11.827000 10.888000 11.792000 11.477000 10.844000 10.082000 9.550000 10.011000 10.665000 10.545000 21.936000 13.912000 11.926000 11.706000 11.378000 11.742000 10.219000 9.925000 10.849000
1.000000 0.001000 14.000000 0.013364 9.750000 4.000000 11.164000 10.814000 10.530000 9.682000 10.535000 9.335000 12.498000 10.602000 11.656000 10.763000 11.623000 11.335000 10.660000 9.942000 9.462000 9.930000 10.590000 10.467000 21.729000 13.741000 11.781000 11.546000 11.230000 11.582000 10.080000 9.841000 10.706000
1.000000 0.001000 15.000000 0.014319 9.750000 4.000000 11.105000 10.745000 10.460000 9.632000 10.508000 9.323000 12.391000 10.537000 11.575000 10.709000 11.542000 11.271000 10.574000 9.881000 9.429000 9.900000 10.563000 10.440000 21.626000 13.658000 11.717000 11.470000 11.163000 11.507000 10.019000 9.811000 10.642000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 1.000000 0.000955 9.750000 4.000000 15.081000 16.562000 14.848000 13.850000 12.553000 10.755000 18.687000 16.207000 17.718000 14.485000 17.642000 15.813000 16.704000 14.995000 12.707000 12.510000 12.624000 12.495000 27.390000 19.012000 15.634000 17.064000 15.463000 16.674000 14.809000 12.602000 15.410000
2.000000 0.002000 2.000000 0.001909 9.750000 4.000000 13.846000 14.385000 13.535000 12.344000 11.957000 10.327000 16.675000 14.083000 15.506000 13.248000 15.450000 14.257000 14.580000 13.123000 11.525000 11.628000 12.011000 11.906000 25.501000 17.178000 14.481000 15.013000 14.109000 14.936000 13.107000 11.675000 13.752000
2.000000 0.002000 3.000000 0.002864 9.750000 4.000000 13.255000 13.470000 12.896000 11.679000 11.649000 10.104000 15.751000 13.191000 14.546000 12.688000 14.505000 13.573000 13.644000 12.320000 11.000000 11.223000 11.698000 11.596000 24.661000 16.379000 13.913000 14.164000 13.475000 14.153000 12.362000 11.232000 13.017000
2.000000 0.002000 4.000000 0.003818 9.750000 4.000000 12.864000 12.914000 12.468000 11.268000 11.440000 9.953000 15.153000 12.648000 13.959000 12.326000 13.923000 13.142000 13.056000 11.829000 10.675000 10.965000 11.488000 11.385000 24.127000 15.877000 13.531000 13.643000 13.060000 13.656000 11.901000 10.948000 12.559000
2.000000 0.002000 5.000000 0.004773 9.750000 4.000000 12.583000 12.535000 12.158000 10.986000 11.288000 9.846000 14.723000 12.277000 13.554000 12.070000 13.522000 12.839000 12.646000 11.493000 10.454000 10.784000 11.336000 11.231000 23.749000 15.525000 13.252000 13.282000 12.764000 13.307000 11.584000 10.751000 12.240000
2.000000 0.002000 6.000000 0.005727 9.750000 4.000000 12.367000 12.253000 11.919000 10.777000 11.172000 9.767000 14.391000 12.002000 13.252000 11.875000 13.220000 12.609000 12.339000 11.244000 10.290000 10.649000 11.220000 11.114000 23.461000 15.256000 13.036000 13.011000 12.537000 13.041000 11.347000 10.604000 12.001000
2.000000 0.002000 7.000000 0.006682 9.750000 4.000000 12.194000 12.031000 11.724000 10.612000 11.079000 9.705000 14.121000 11.785000 13.011000 11.718000 12.979000 12.424000 12.094000 11.049000 10.163000 10.542000 11.128000 11.021000 23.227000 15.039000 12.860000 12.794000 12.353000 12.827000 11.160000 10.488000 11.811000
2.000000 0.002000 8.000000 0.007637 9.750000 4.000000 12.051000 11.851000 11.562000 10.480000 11.004000 9.656000 13.895000 11.610000 12.815000 11.589000 12.782000 12.272000 11.893000 10.891000 10.061000 10.455000 11.053000 10.945000 23.033000 14.859000 12.714000 12.617000 12.200000 12.650000 11.008000 10.396000 11.656000
2.000000 0.002000 9.000000 0.008591 9.750000 4.000000 11.909000 11.675000 11.397000 10.349000 10.932000 9.608000 13.668000 11.439000 12.621000 11.459000 12.587000 12.120000 11.693000 10.735000 9.962000 10.372000 10.982000 10.872000 22.834000 14.679000 12.568000 12.441000 12.046000 12.475000 10.858000 10.306000 11.502000
2.000000 0.002000 10.000000 0.009546 9.750000 4.000000 11.775000 11.512000 11.240000 10.228000 10.866000 9.565000 13.453000 11.281000 12.441000 11.336000 12.406000 11.978000 11.504000 10.590000 9.872000 10.295000 10.917000 10.805000 22.642000 14.509000 12.429000 12.276000 11.900000 12.311000 10.717000 10.224000 11.358000
2.000000 0.002000 11.000000 0.010500 9.750000 4.000000 11.651000 11.363000 11.094000 10.117000 10.805000 9.526000 13.252000 11.136000 12.274000 11.221000 12.239000 11.846000 11.329000 10.456000 9.789000 10.225000 10.857000 10.743000 22.459000 14.350000 12.299000 12.124000 11.763000 12.158000 10.587000 10.149000 11.224000
2.000000 0.002000 12.000000 0.011455 9.750000 4.000000 11.529000 11.218000 10.948000 10.006000 10.744000 9.485000 13.054000 10.995000 12.112000 11.106000 12.076000 11.715000 11.155000 10.324000 9.708000 10.154000 10.796000 10.680000 22.274000 14.192000 12.169000 11.974000 11.628000 12.009000 10.457000 10.074000 11.091000
2.000000 0.002000 13.000000 0.012410 9.750000 4.000000 11.386000 11.055000 10.781000 9.879000 10.668000 9.432000 12.829000 10.837000 11.929000 10.972000 11.893000 11.565000 10.957000 10.172000 9.613000 10.070000 10.721000 10.602000 22.059000 14.012000 12.018000 11.803000 11.471000 11.838000 10.308000 9.986000 10.939000
2.000000 0.002000 14.000000 0.013364 9.750000 4.000000 11.185000 10.835000 10.552000 9.700000 10.549000 9.346000 12.526000 10.623000 11.680000 10.782000 11.646000 11.356000 10.686000 9.963000 9.477000 9.944000 10.604000 10.481000 21.758000 13.765000 11.803000 11.569000 11.252000 11.605000 10.101000 9.856000 10.727000
2.000000 0.002000 15.000000 0.014319 9.750000 4.000000 11.135000 10.776000 10.492000 9.659000 10.529000 9.340000 12.432000 10.567000 11.610000 10.737000 11.576000 11.301000 10.611000 9.911000 9.450000 9.921000 10.584000 10.461000 21.669000 13.693000 11.749000 11.503000 11.195000 11.541000 10.049000 9.832000 10.673000




   t (Gyr) = 0.003
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
3.000000 0.003000 1.000000 0.000955 9.750000 4.000000 15.557000 17.220000 15.457000 14.316000 12.761000 11.029000 19.310000 16.844000 18.410000 15.088000 18.281000 16.380000 17.359000 15.550000 13.091000 12.806000 12.834000 12.715000 27.945000 19.593000 16.092000 17.707000 16.076000 17.250000 15.326000 12.901000 15.928000
3.000000 0.003000 2.000000 0.001909 9.750000 4.000000 14.245000 14.925000 14.027000 12.752000 12.135000 10.545000 17.213000 14.608000 16.078000 13.714000 15.996000 14.713000 15.153000 13.605000 11.856000 11.877000 12.190000 12.097000 26.006000 17.669000 14.868000 15.527000 14.595000 15.417000 13.560000 11.946000 14.201000
3.000000 0.003000 3.000000 0.002864 9.750000 4.000000 13.581000 13.900000 13.298000 12.013000 11.799000 10.278000 16.194000 13.610000 14.999000 13.052000 14.944000 13.935000 14.115000 12.713000 11.268000 11.426000 11.848000 11.757000 25.089000 16.776000 14.234000 14.570000 13.861000 14.540000 12.734000 11.458000 13.384000
3.000000 0.003000 4.000000 0.003818 9.750000 4.000000 13.127000 13.250000 12.791000 11.535000 11.566000 10.093000 15.510000 12.976000 14.311000 12.611000 14.269000 13.427000 13.433000 12.142000 10.889000 11.130000 11.614000 11.520000 24.479000 16.194000 13.792000 13.961000 13.366000 13.964000 12.198000 11.132000 12.852000
3.000000 0.003000 5.000000 0.004773 9.750000 4.000000 12.799000 12.803000 12.423000 11.203000 11.396000 9.962000 15.016000 12.540000 13.836000 12.299000 13.800000 13.070000 12.953000 11.746000 10.627000 10.921000 11.443000 11.347000 24.042000 15.782000 13.469000 13.538000 13.011000 13.557000 11.826000 10.903000 12.479000
3.000000 0.003000 6.000000 0.005727 9.750000 4.000000 12.550000 12.474000 12.141000 10.959000 11.266000 9.864000 14.639000 12.219000 13.485000 12.065000 13.451000 12.802000 12.596000 11.456000 10.436000 10.766000 11.314000 11.215000 23.711000 15.473000 13.221000 13.224000 12.743000 13.251000 11.550000 10.733000 12.202000
3.000000 0.003000 7.000000 0.006682 9.750000 4.000000 12.354000 12.221000 11.917000 10.771000 11.165000 9.791000 14.337000 11.972000 13.213000 11.883000 13.179000 12.592000 12.317000 11.232000 10.289000 10.645000 11.213000 11.112000 23.449000 15.228000 13.023000 12.979000 12.532000 13.010000 11.337000 10.602000 11.986000
3.000000 0.003000 8.000000 0.007637 9.750000 4.000000 12.192000 12.016000 11.731000 10.618000 11.082000 9.732000 14.086000 11.772000 12.990000 11.733000 12.956000 12.419000 12.089000 11.050000 10.171000 10.547000 11.130000 11.027000 23.229000 15.025000 12.859000 12.778000 12.357000 12.811000 11.163000 10.496000 11.809000
3.000000 0.003000 9.000000 0.008591 9.750000 4.000000 12.036000 11.821000 11.548000 10.472000 11.005000 9.677000 13.841000 11.582000 12.777000 11.587000 12.743000 12.253000 11.868000 10.877000 10.061000 10.456000 11.054000 10.948000 23.011000 14.828000 12.699000 12.585000 12.187000 12.619000 10.995000 10.397000 11.639000
3.000000 0.003000 10.000000 0.009546 9.750000 4.000000 11.898000 11.650000 11.385000 10.345000 10.938000 9.631000 13.620000 11.416000 12.589000 11.458000 12.554000 12.105000 11.671000 10.724000 9.966000 10.377000 10.988000 10.880000 22.814000 14.652000 12.556000 12.415000 12.035000 12.449000 10.848000 10.311000 11.489000
3.000000 0.003000 11.000000 0.010500 9.750000 4.000000 11.767000 11.491000 11.228000 10.225000 10.875000 9.587000 13.410000 11.262000 12.413000 11.335000 12.377000 11.965000 11.485000 10.581000 9.876000 10.302000 10.926000 10.815000 22.622000 14.485000 12.420000 12.253000 11.890000 12.288000 10.709000 10.230000 11.346000
3.000000 0.003000 12.000000 0.011455 9.750000 4.000000 11.633000 11.331000 11.068000 10.103000 10.808000 9.539000 13.196000 11.106000 12.236000 11.208000 12.199000 11.822000 11.294000 10.434000 9.785000 10.224000 10.860000 10.746000 22.421000 14.313000 12.279000 12.090000 11.740000 12.125000 10.566000 10.147000 11.200000
3.000000 0.003000 13.000000 0.012410 9.750000 4.000000 11.464000 11.139000 10.869000 9.950000 10.718000 9.473000 12.937000 10.919000 12.021000 11.048000 11.984000 11.645000 11.059000 10.254000 9.670000 10.123000 10.771000 10.653000 22.169000 14.103000 12.101000 11.890000 11.555000 11.925000 10.389000 10.041000 11.020000
3.000000 0.003000 14.000000 0.013364 9.750000 4.000000 11.205000 10.856000 10.575000 9.719000 10.563000 9.357000 12.554000 10.644000 11.704000 10.802000 11.670000 11.377000 10.712000 9.984000 9.491000 9.958000 10.617000 10.495000 21.787000 13.788000 11.825000 11.591000 11.274000 11.628000 10.122000 9.870000 10.748000
3.000000 0.003000 15.000000 0.014319 9.750000 4.000000 11.165000 10.807000 10.525000 9.685000 10.550000 9.356000 12.473000 10.597000 11.645000 10.766000 11.611000 11.332000 10.649000 9.941000 9.472000 9.942000 10.605000 10.482000 21.711000 13.727000 11.781000 11.536000 11.227000 11.573000 10.079000 9.853000 10.703000




   t (Gyr) = 0.004
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
4.000000 0.004000 1.000000 0.000955 9.750000 4.000000 15.937000 17.749000 15.955000 14.682000 12.922000 11.243000 19.811000 17.356000 18.973000 15.582000 18.793000 16.839000 17.884000 15.989000 13.391000 13.036000 12.996000 12.885000 28.385000 20.058000 16.458000 18.225000 16.576000 17.713000 15.734000 13.129000 16.336000
4.000000 0.004000 2.000000 0.001909 9.750000 4.000000 14.589000 15.399000 14.459000 13.103000 12.283000 10.729000 17.683000 15.067000 16.585000 14.126000 16.476000 15.114000 15.654000 14.024000 12.138000 12.087000 12.338000 12.256000 26.442000 18.098000 15.200000 15.980000 15.023000 15.837000 13.952000 12.173000 14.589000
4.000000 0.004000 3.000000 0.002864 9.750000 4.000000 13.872000 14.289000 13.658000 12.311000 11.927000 10.430000 16.594000 13.989000 15.413000 13.383000 15.343000 14.263000 14.541000 13.067000 11.506000 11.604000 11.976000 11.895000 25.474000 17.136000 14.518000 14.938000 14.211000 14.891000 13.067000 11.655000 13.713000
4.000000 0.004000 4.000000 0.003818 9.750000 4.000000 13.367000 13.561000 13.087000 11.779000 11.676000 10.218000 15.839000 13.280000 14.640000 12.875000 14.590000 13.690000 13.783000 12.430000 11.084000 11.277000 11.723000 11.639000 24.803000 16.487000 14.029000 14.255000 13.648000 14.249000 12.471000 11.297000 13.121000
4.000000 0.004000 5.000000 0.004773 9.750000 4.000000 12.999000 13.054000 12.669000 11.405000 11.492000 10.066000 15.289000 12.786000 14.102000 12.513000 14.062000 13.285000 13.243000 11.984000 10.788000 11.046000 11.539000 11.450000 24.317000 16.024000 13.668000 13.778000 13.242000 13.791000 12.051000 11.042000 12.702000
4.000000 0.004000 6.000000 0.005727 9.750000 4.000000 12.720000 12.683000 12.349000 11.129000 11.352000 9.954000 14.870000 12.424000 13.706000 12.244000 13.670000 12.983000 12.840000 11.655000 10.572000 10.873000 11.399000 11.306000 23.948000 15.677000 13.392000 13.424000 12.938000 13.448000 11.741000 10.852000 12.390000
4.000000 0.004000 7.000000 0.006682 9.750000 4.000000 12.499000 12.396000 12.095000 10.915000 11.241000 9.868000 14.535000 12.144000 13.397000 12.034000 13.364000 12.746000 12.524000 11.401000 10.405000 10.738000 11.288000 11.192000 23.653000 15.402000 13.171000 13.148000 12.697000 13.177000 11.498000 10.705000 12.146000
4.000000 0.004000 8.000000 0.007637 9.750000 4.000000 12.318000 12.164000 11.884000 10.742000 11.151000 9.799000 14.257000 11.918000 13.148000 11.862000 13.114000 12.551000 12.266000 11.195000 10.271000 10.629000 11.198000 11.100000 23.407000 15.175000 12.988000 12.923000 12.499000 12.955000 11.302000 10.586000 11.947000
4.000000 0.004000 9.000000 0.008591 9.750000 4.000000 12.154000 11.957000 11.690000 10.587000 11.071000 9.740000 14.002000 11.716000 12.923000 11.707000 12.888000 12.376000 12.032000 11.010000 10.153000 10.533000 11.120000 11.018000 23.179000 14.968000 12.821000 12.720000 12.318000 12.754000 11.124000 10.480000 11.767000
4.000000 0.004000 10.000000 0.009546 9.750000 4.000000 12.010000 11.777000 11.517000 10.452000 11.002000 9.689000 13.773000 11.541000 12.726000 11.570000 12.690000 12.220000 11.825000 10.848000 10.051000 10.449000 11.051000 10.946000 22.973000 14.784000 12.672000 12.541000 12.158000 12.575000 10.969000 10.389000 11.608000
4.000000 0.004000 11.000000 0.010500 9.750000 4.000000 11.874000 11.610000 11.354000 10.327000 10.938000 9.643000 13.557000 11.379000 12.543000 11.441000 12.506000 12.075000 11.631000 10.698000 9.957000 10.372000 10.988000 10.880000 22.775000 14.610000 12.531000 12.374000 12.007000 12.409000 10.823000 10.305000 11.460000
4.000000 0.004000 12.000000 0.011455 9.750000 4.000000 11.730000 11.437000 11.180000 10.193000 10.867000 9.590000 13.330000 11.211000 12.352000 11.303000 12.314000 11.921000 11.425000 10.539000 9.858000 10.288000 10.918000 10.807000 22.560000 14.427000 12.380000 12.198000 11.846000 12.233000 10.668000 10.215000 11.303000
4.000000 0.004000 13.000000 0.012410 9.750000 4.000000 11.535000 11.215000 10.950000 10.015000 10.763000 9.510000 13.034000 10.993000 12.105000 11.116000 12.067000 11.717000 11.153000 10.328000 9.722000 10.170000 10.815000 10.699000 22.270000 14.185000 12.175000 11.968000 11.631000 12.004000 10.462000 10.090000 11.094000
4.000000 0.004000 14.000000 0.013364 9.750000 4.000000 11.225000 10.877000 10.597000 9.737000 10.576000 9.368000 12.582000 10.664000 11.727000 10.821000 11.693000 11.397000 10.738000 10.005000 9.506000 9.972000 10.631000 10.509000 21.815000 13.812000 11.846000 11.613000 11.295000 11.650000 10.142000 9.884000 10.769000
