



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 1.000000 0.000955 9.500000 3.000000 13.643000 15.477000 14.126000 13.411000 11.966000 10.868000 17.499000 15.077000 16.560000 13.747000 16.591000 15.378000 16.416000 14.532000 12.264000 11.993000 12.016000 11.995000 25.566000 17.642000 14.232000 16.002000 14.692000 16.110000 14.359000 12.099000 14.936000
1.000000 0.001000 2.000000 0.001909 9.500000 3.000000 13.249000 13.969000 13.384000 12.234000 11.624000 10.390000 16.108000 13.655000 15.033000 13.066000 15.044000 14.094000 14.581000 13.041000 11.375000 11.399000 11.670000 11.628000 24.943000 16.663000 13.902000 14.587000 13.887000 14.692000 13.014000 11.463000 13.616000
1.000000 0.001000 3.000000 0.002864 9.500000 3.000000 12.964000 13.339000 13.003000 11.730000 11.422000 10.185000 15.452000 13.058000 14.376000 12.748000 14.371000 13.555000 13.810000 12.418000 10.988000 11.116000 11.467000 11.418000 24.512000 16.160000 13.635000 13.996000 13.496000 14.082000 12.442000 11.151000 13.050000
1.000000 0.001000 4.000000 0.003818 9.500000 3.000000 12.744000 12.955000 12.733000 11.422000 11.282000 10.058000 15.023000 12.692000 13.968000 12.529000 13.952000 13.221000 13.341000 12.041000 10.751000 10.934000 11.326000 11.273000 24.194000 15.823000 13.421000 13.631000 13.228000 13.703000 12.092000 10.951000 12.701000
1.000000 0.001000 5.000000 0.004773 9.500000 3.000000 12.566000 12.681000 12.521000 11.206000 11.176000 9.969000 14.701000 12.430000 13.673000 12.360000 13.648000 12.979000 13.009000 11.776000 10.584000 10.802000 11.221000 11.164000 23.940000 15.566000 13.243000 13.366000 13.021000 13.427000 11.845000 10.807000 12.453000
1.000000 0.001000 6.000000 0.005727 9.500000 3.000000 12.419000 12.471000 12.349000 11.043000 11.093000 9.904000 14.445000 12.229000 13.444000 12.222000 13.413000 12.792000 12.758000 11.578000 10.460000 10.701000 11.138000 11.079000 23.730000 15.359000 13.094000 13.160000 12.854000 13.214000 11.659000 10.698000 12.263000
1.000000 0.001000 7.000000 0.006682 9.500000 3.000000 12.296000 12.304000 12.206000 10.917000 11.028000 9.855000 14.234000 12.070000 13.259000 12.109000 13.223000 12.642000 12.560000 11.424000 10.364000 10.622000 11.073000 11.013000 23.553000 15.187000 12.968000 12.995000 12.716000 13.042000 11.513000 10.614000 12.113000
1.000000 0.001000 8.000000 0.007637 9.500000 3.000000 12.189000 12.164000 12.082000 10.813000 10.975000 9.817000 14.052000 11.936000 13.103000 12.010000 13.063000 12.515000 12.395000 11.297000 10.286000 10.557000 11.020000 10.959000 23.396000 15.038000 12.858000 12.855000 12.596000 12.897000 11.393000 10.545000 11.989000
1.000000 0.001000 9.000000 0.008591 9.500000 3.000000 12.076000 12.021000 11.947000 10.707000 10.923000 9.777000 13.864000 11.800000 12.941000 11.902000 12.897000 12.385000 12.226000 11.167000 10.207000 10.492000 10.969000 10.905000 23.225000 14.883000 12.740000 12.710000 12.467000 12.747000 11.269000 10.475000 11.860000
1.000000 0.001000 10.000000 0.009546 9.500000 3.000000 11.977000 11.897000 11.827000 10.615000 10.879000 9.744000 13.696000 11.681000 12.799000 11.806000 12.752000 12.271000 12.078000 11.054000 10.139000 10.436000 10.925000 10.859000 23.068000 14.745000 12.635000 12.583000 12.352000 12.616000 11.162000 10.416000 11.748000
1.000000 0.001000 11.000000 0.010500 9.500000 3.000000 11.884000 11.782000 11.714000 10.531000 10.839000 9.714000 13.539000 11.572000 12.667000 11.716000 12.618000 12.165000 11.940000 10.951000 10.078000 10.385000 10.887000 10.818000 22.918000 14.615000 12.537000 12.465000 12.244000 12.494000 11.062000 10.363000 11.644000
1.000000 0.001000 12.000000 0.011455 9.500000 3.000000 11.795000 11.673000 11.604000 10.450000 10.802000 9.685000 13.388000 11.468000 12.541000 11.628000 12.490000 12.063000 11.808000 10.851000 10.020000 10.336000 10.850000 10.779000 22.769000 14.491000 12.442000 12.352000 12.139000 12.377000 10.967000 10.312000 11.544000
1.000000 0.001000 13.000000 0.012410 9.500000 3.000000 11.698000 11.556000 11.483000 10.361000 10.761000 9.651000 13.227000 11.357000 12.406000 11.530000 12.353000 11.954000 11.662000 10.742000 9.956000 10.281000 10.809000 10.734000 22.605000 14.358000 12.339000 12.230000 12.024000 12.252000 10.861000 10.255000 11.434000
1.000000 0.001000 14.000000 0.013364 9.500000 3.000000 11.590000 11.428000 11.347000 10.260000 10.712000 9.609000 13.050000 11.233000 12.257000 11.419000 12.203000 11.831000 11.498000 10.618000 9.883000 10.219000 10.762000 10.682000 22.419000 14.211000 12.223000 12.095000 11.894000 12.113000 10.742000 10.190000 11.311000
1.000000 0.001000 15.000000 0.014319 9.500000 3.000000 11.550000 11.379000 11.298000 10.227000 10.703000 9.605000 12.970000 11.188000 12.197000 11.383000 12.142000 11.785000 11.437000 10.575000 9.863000 10.202000 10.753000 10.672000 22.342000 14.148000 12.180000 12.040000 11.847000 12.058000 10.700000 10.173000 11.266000




   t (Gyr) = 0.002
