



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 4.000000 0.003818 12.500000 1.000000 11.820000 10.787000 9.946000 9.443000 9.627000 8.561000 11.765000 10.804000 10.819000 10.100000 10.384000 10.108000 9.776000 9.539000 9.312000 9.341000 9.687000 9.585000 21.166000 14.074000 12.294000 11.287000 10.441000 10.315000 9.609000 9.427000 9.922000
1.000000 0.001000 5.000000 0.004773 12.500000 1.000000 11.246000 10.257000 9.482000 9.018000 9.319000 8.329000 11.122000 10.276000 10.297000 9.727000 9.860000 9.638000 9.249000 9.074000 8.985000 9.047000 9.379000 9.281000 20.497000 13.399000 11.693000 10.725000 9.994000 9.796000 9.137000 9.112000 9.430000
1.000000 0.001000 6.000000 0.005727 12.500000 1.000000 10.766000 9.825000 9.100000 8.668000 9.053000 8.128000 10.604000 9.844000 9.872000 9.415000 9.437000 9.254000 8.826000 8.697000 8.709000 8.796000 9.112000 9.018000 19.942000 12.843000 11.193000 10.266000 9.624000 9.374000 8.753000 8.844000 9.028000
1.000000 0.001000 7.000000 0.006682 12.500000 1.000000 10.353000 9.458000 8.773000 8.368000 8.819000 7.949000 10.166000 9.476000 9.513000 9.144000 9.080000 8.926000 8.469000 8.376000 8.468000 8.575000 8.878000 8.787000 19.466000 12.368000 10.765000 9.874000 9.305000 9.016000 8.425000 8.609000 8.685000
1.000000 0.001000 8.000000 0.007637 12.500000 1.000000 10.041000 9.185000 8.529000 8.140000 8.633000 7.805000 9.846000 9.200000 9.246000 8.939000 8.817000 8.681000 8.205000 8.136000 8.279000 8.401000 8.692000 8.604000 19.110000 12.013000 10.443000 9.584000 9.066000 8.750000 8.180000 8.424000 8.429000
1.000000 0.001000 9.000000 0.008591 12.500000 1.000000 9.805000 8.981000 8.350000 7.967000 8.486000 7.690000 9.609000 8.993000 9.048000 8.784000 8.622000 8.498000 8.009000 7.956000 8.132000 8.264000 8.544000 8.459000 18.840000 11.745000 10.200000 9.367000 8.888000 8.553000 7.996000 8.279000 8.238000
1.000000 0.001000 10.000000 0.009546 12.500000 1.000000 9.618000 8.824000 8.212000 7.832000 8.366000 7.597000 9.427000 8.832000 8.894000 8.662000 8.471000 8.355000 7.858000 7.816000 8.014000 8.153000 8.424000 8.341000 18.627000 11.535000 10.009000 9.200000 8.748000 8.400000 7.852000 8.161000 8.090000
1.000000 0.001000 11.000000 0.010500 12.500000 1.000000 9.469000 8.701000 8.107000 7.727000 8.268000 7.521000 9.287000 8.707000 8.776000 8.567000 8.356000 8.245000 7.742000 7.707000 7.919000 8.062000 8.326000 8.244000 18.457000 11.367000 9.858000 9.070000 8.640000 8.282000 7.741000 8.066000 7.975000
1.000000 0.001000 12.000000 0.011455 12.500000 1.000000 9.344000 8.601000 8.022000 7.639000 8.185000 7.457000 9.172000 8.603000 8.679000 8.488000 8.261000 8.153000 7.646000 7.618000 7.839000 7.986000 8.242000 8.162000 18.312000 11.226000 9.730000 8.962000 8.551000 8.184000 7.649000 7.986000 7.880000
1.000000 0.001000 13.000000 0.012410 12.500000 1.000000 9.241000 8.522000 7.957000 7.571000 8.116000 7.406000 9.082000 8.521000 8.603000 8.427000 8.187000 8.081000 7.572000 7.549000 7.774000 7.923000 8.173000 8.094000 18.193000 11.111000 9.627000 8.878000 8.482000 8.109000 7.578000 7.920000 7.806000
