



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 2.000000 0.001909 11.750000 4.000000 12.437000 12.507000 11.800000 10.899000 11.275000 9.538000 14.779000 12.252000 13.558000 11.664000 13.575000 12.705000 12.595000 11.439000 10.348000 10.726000 11.330000 11.183000 23.748000 15.488000 13.094000 13.235000 12.439000 13.284000 11.510000 10.669000 12.177000
1.000000 0.001000 3.000000 0.002864 11.750000 4.000000 11.638000 11.400000 10.909000 10.047000 10.827000 9.229000 13.556000 11.164000 12.400000 10.967000 12.416000 11.856000 11.393000 10.429000 9.683000 10.188000 10.880000 10.731000 22.620000 14.485000 12.292000 12.202000 11.620000 12.290000 10.555000 10.073000 11.233000
1.000000 0.001000 4.000000 0.003818 11.750000 4.000000 11.054000 10.684000 10.264000 9.477000 10.466000 8.984000 12.689000 10.461000 11.634000 10.467000 11.648000 11.260000 10.592000 9.769000 9.234000 9.794000 10.520000 10.370000 21.844000 13.795000 11.689000 11.505000 11.029000 11.598000 9.915000 9.651000 10.592000
1.000000 0.001000 5.000000 0.004773 11.750000 4.000000 10.635000 10.211000 9.818000 9.090000 10.184000 8.794000 12.076000 9.997000 11.118000 10.113000 11.128000 10.838000 10.052000 9.328000 8.924000 9.502000 10.238000 10.090000 21.301000 13.312000 11.251000 11.024000 10.612000 11.114000 9.481000 9.352000 10.151000
1.000000 0.001000 6.000000 0.005727 11.750000 4.000000 10.314000 9.866000 9.485000 8.802000 9.954000 8.641000 11.611000 9.659000 10.734000 9.842000 10.742000 10.516000 9.655000 9.004000 8.690000 9.272000 10.010000 9.863000 20.883000 12.944000 10.912000 10.661000 10.293000 10.747000 9.159000 9.121000 9.820000
1.000000 0.001000 7.000000 0.006682 11.750000 4.000000 10.046000 9.586000 9.212000 8.567000 9.756000 8.509000 11.223000 9.386000 10.420000 9.616000 10.425000 10.247000 9.332000 8.741000 8.498000 9.078000 9.813000 9.668000 20.530000 12.635000 10.627000 10.361000 10.027000 10.443000 8.894000 8.930000 9.547000
1.000000 0.001000 8.000000 0.007637 11.750000 4.000000 9.826000 9.362000 8.991000 8.377000 9.587000 8.397000 10.907000 9.168000 10.165000 9.429000 10.169000 10.025000 9.072000 8.530000 8.340000 8.915000 9.645000 9.503000 20.235000 12.380000 10.392000 10.114000 9.809000 10.194000 8.680000 8.771000 9.324000
1.000000 0.001000 9.000000 0.008591 11.750000 4.000000 9.657000 9.196000 8.828000 8.234000 9.452000 8.308000 10.666000 9.006000 9.973000 9.287000 9.975000 9.855000 8.878000 8.372000 8.221000 8.787000 9.511000 9.371000 20.005000 12.183000 10.213000 9.928000 9.643000 10.004000 8.519000 8.649000 9.155000
1.000000 0.001000 10.000000 0.009546 11.750000 4.000000 9.528000 9.072000 8.706000 8.125000 9.344000 8.237000 10.482000 8.886000 9.827000 9.178000 9.828000 9.723000 8.732000 8.253000 8.128000 8.686000 9.403000 9.265000 19.824000 12.030000 10.075000 9.785000 9.515000 9.859000 8.397000 8.553000 9.027000
1.000000 0.001000 11.000000 0.010500 11.750000 4.000000 9.425000 8.976000 8.612000 8.041000 9.254000 8.180000 10.335000 8.793000 9.713000 9.092000 9.712000 9.618000 8.618000 8.161000 8.056000 8.604000 9.314000 9.178000 19.677000 11.906000 9.964000 9.671000 9.415000 9.743000 8.302000 8.477000 8.925000
1.000000 0.001000 12.000000 0.011455 11.750000 4.000000 9.341000 8.901000 8.539000 7.975000 9.179000 8.133000 10.215000 8.720000 9.620000 9.022000 9.619000 9.532000 8.527000 8.089000 7.998000 8.537000 9.239000 9.105000 19.554000 11.804000 9.875000 9.580000 9.333000 9.648000 8.227000 8.415000 8.844000
1.000000 0.001000 13.000000 0.012410 11.750000 4.000000 9.274000 8.842000 8.483000 7.923000 9.117000 8.096000 10.118000 8.664000 9.547000 8.967000 9.544000 9.462000 8.455000 8.033000 7.952000 8.482000 9.177000 9.045000 19.452000 11.720000 9.803000 9.506000 9.268000 9.572000 8.168000 8.366000 8.780000
1.000000 0.001000 14.000000 0.013364 11.750000 4.000000 9.215000 8.792000 8.435000 7.879000 9.062000 8.063000 10.033000 8.616000 9.482000 8.918000 9.479000 9.401000 8.393000 7.985000 7.913000 8.434000 9.122000 8.992000 19.361000 11.646000 9.740000 9.442000 9.212000 9.506000 8.117000 8.323000 8.724000
1.000000 0.001000 15.000000 0.014319 11.750000 4.000000 9.163000 8.749000 8.393000 7.840000 9.012000 8.034000 9.957000 8.574000 9.425000 8.875000 9.422000 9.347000 8.339000 7.943000 7.879000 8.391000 9.073000 8.943000 19.279000 11.580000 9.683000 9.385000 9.161000 9.447000 8.072000 8.285000 8.674000




   t (Gyr) = 0.002
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
2.000000 0.002000 2.000000 0.001909 11.750000 4.000000 13.249000 13.582000 12.799000 11.730000 11.677000 9.996000 15.870000 13.301000 14.667000 12.564000 14.644000 13.587000 13.728000 12.403000 11.027000 11.250000 11.731000 11.608000 24.748000 16.451000 13.897000 14.251000 13.392000 14.227000 12.427000 11.256000 13.080000
2.000000 0.002000 3.000000 0.002864 11.750000 4.000000 12.530000 12.533000 12.005000 10.942000 11.293000 9.710000 14.770000 12.274000 13.569000 11.898000 13.554000 12.790000 12.617000 11.461000 10.406000 10.763000 11.344000 11.218000 23.727000 15.515000 13.193000 13.276000 12.631000 13.308000 11.544000 10.717000 12.211000
2.000000 0.002000 4.000000 0.003818 11.750000 4.000000 11.945000 11.763000 11.343000 10.348000 10.971000 9.469000 13.898000 11.519000 12.756000 11.363000 12.744000 12.172000 11.767000 10.759000 9.939000 10.382000 11.022000 10.890000 22.928000 14.797000 12.606000 12.545000 12.015000 12.598000 10.877000 10.297000 11.547000
2.000000 0.002000 5.000000 0.004773 11.750000 4.000000 11.418000 11.123000 10.749000 9.845000 10.665000 9.246000 13.121000 10.892000 12.069000 10.888000 12.057000 11.629000 11.043000 10.172000 9.544000 10.041000 10.718000 10.582000 22.229000 14.172000 12.064000 11.917000 11.464000 11.977000 10.310000 9.931000 10.977000
2.000000 0.002000 6.000000 0.005727 11.750000 4.000000 10.982000 10.625000 10.268000 9.447000 10.392000 9.054000 12.481000 10.405000 11.524000 10.500000 11.514000 11.185000 10.473000 9.714000 9.228000 9.752000 10.447000 10.309000 21.658000 13.664000 11.608000 11.412000 11.013000 11.473000 9.860000 9.631000 10.519000
2.000000 0.002000 7.000000 0.006682 11.750000 4.000000 10.648000 10.261000 9.910000 9.150000 10.167000 8.899000 11.993000 10.050000 11.119000 10.205000 11.109000 10.846000 10.054000 9.376000 8.990000 9.522000 10.223000 10.085000 21.218000 13.277000 11.255000 11.031000 10.671000 11.091000 9.524000 9.398000 10.175000
2.000000 0.002000 8.000000 0.007637 11.750000 4.000000 10.388000 9.988000 9.639000 8.923000 9.983000 8.771000 11.619000 9.784000 10.812000 9.978000 10.802000 10.583000 9.738000 9.121000 8.805000 9.339000 10.040000 9.903000 20.874000 12.976000 10.980000 10.738000 10.407000 10.797000 9.268000 9.216000 9.911000
2.000000 0.002000 9.000000 0.008591 11.750000 4.000000 10.182000 9.776000 9.428000 8.745000 9.829000 8.665000 11.322000 9.577000 10.571000 9.797000 10.562000 10.374000 9.493000 8.923000 8.658000 9.189000 9.887000 9.751000 20.595000 12.735000 10.760000 10.506000 10.198000 10.564000 9.067000 9.068000 9.702000
2.000000 0.002000 10.000000 0.009546 11.750000 4.000000 10.010000 9.603000 9.256000 8.598000 9.697000 8.574000 11.077000 9.409000 10.373000 9.647000 10.363000 10.199000 9.292000 8.759000 8.536000 9.061000 9.755000 9.621000 20.360000 12.533000 10.576000 10.314000 10.024000 10.370000 8.902000 8.944000 9.529000
2.000000 0.002000 11.000000 0.010500 11.750000 4.000000 9.862000 9.456000 9.109000 8.472000 9.580000 8.493000 10.867000 9.266000 10.203000 9.516000 10.194000 10.048000 9.122000 8.621000 8.430000 8.950000 9.639000 9.506000 20.156000 12.358000 10.418000 10.149000 9.874000 10.204000 8.760000 8.837000 9.381000
2.000000 0.002000 12.000000 0.011455 11.750000 4.000000 9.737000 9.333000 8.987000 8.367000 9.479000 8.424000 10.690000 9.148000 10.061000 9.407000 10.052000 9.921000 8.980000 8.505000 8.341000 8.854000 9.538000 9.407000 19.981000 12.209000 10.285000 10.010000 9.747000 10.064000 8.642000 8.745000 9.256000
2.000000 0.002000 13.000000 0.012410 11.750000 4.000000 9.631000 9.232000 8.886000 8.279000 9.391000 8.363000 10.542000 9.049000 9.941000 9.314000 9.933000 9.813000 8.862000 8.409000 8.265000 8.772000 9.451000 9.321000 19.832000 12.084000 10.172000 9.893000 9.641000 9.946000 8.543000 8.667000 9.152000
2.000000 0.002000 14.000000 0.013364 11.750000 4.000000 9.538000 9.144000 8.798000 8.202000 9.312000 8.309000 10.412000 8.964000 9.837000 9.232000 9.829000 9.718000 8.760000 8.325000 8.198000 8.698000 9.372000 9.244000 19.700000 11.972000 10.073000 9.790000 9.547000 9.842000 8.456000 8.598000 9.060000
2.000000 0.002000 15.000000 0.014319 11.750000 4.000000 9.447000 9.056000 8.711000 8.125000 9.234000 8.252000 10.287000 8.879000 9.735000 9.150000 9.728000 9.624000 8.659000 8.242000 8.131000 8.625000 9.294000 9.167000 19.574000 11.864000 9.975000 9.689000 9.455000 9.741000 8.371000 8.527000 8.969000




   t (Gyr) = 0.003
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
3.000000 0.003000 2.000000 0.001909 11.750000 4.000000 13.749000 14.249000 13.412000 12.243000 11.914000 10.276000 16.539000 13.951000 15.363000 13.134000 15.313000 14.145000 14.435000 13.002000 11.445000 11.569000 11.968000 11.860000 25.375000 17.056000 14.386000 14.884000 13.989000 14.818000 12.994000 11.609000 13.640000
3.000000 0.003000 3.000000 0.002864 11.750000 4.000000 12.992000 13.125000 12.571000 11.411000 11.524000 9.964000 15.391000 12.854000 14.185000 12.398000 14.154000 13.286000 13.264000 12.005000 10.785000 11.059000 11.574000 11.463000 24.317000 16.061000 13.654000 13.838000 13.165000 13.843000 12.064000 11.048000 12.723000
3.000000 0.003000 4.000000 0.003818 11.750000 4.000000 12.467000 12.412000 11.980000 10.868000 11.242000 9.742000 14.611000 12.156000 13.433000 11.903000 13.408000 12.719000 12.491000 11.361000 10.355000 10.715000 11.291000 11.175000 23.601000 15.405000 13.133000 13.165000 12.604000 13.196000 11.455000 10.668000 12.119000
3.000000 0.003000 5.000000 0.004773 11.750000 4.000000 12.012000 11.833000 11.460000 10.420000 10.992000 9.549000 13.938000 11.588000 12.817000 11.480000 12.794000 12.240000 11.843000 10.833000 10.003000 10.423000 11.043000 10.921000 22.987000 14.853000 12.674000 12.608000 12.119000 12.650000 10.951000 10.350000 11.615000
3.000000 0.003000 6.000000 0.005727 11.750000 4.000000 11.571000 11.303000 10.958000 10.004000 10.743000 9.362000 13.287000 11.070000 12.244000 11.073000 12.223000 11.783000 11.238000 10.348000 9.677000 10.143000 10.795000 10.667000 22.397000 14.328000 12.220000 12.084000 11.651000 12.132000 10.481000 10.049000 11.141000
3.000000 0.003000 7.000000 0.006682 11.750000 4.000000 11.161000 10.834000 10.499000 9.632000 10.497000 9.185000 12.684000 10.612000 11.730000 10.700000 11.710000 11.363000 10.697000 9.916000 9.384000 9.878000 10.551000 10.419000 21.851000 13.845000 11.792000 11.608000 11.220000 11.657000 10.057000 9.772000 10.710000
3.000000 0.003000 8.000000 0.007637 11.750000 4.000000 10.812000 10.451000 10.118000 9.322000 10.273000 9.028000 12.173000 10.238000 11.304000 10.386000 11.286000 11.007000 10.252000 9.561000 9.138000 9.646000 10.328000 10.195000 21.384000 13.437000 11.423000 11.208000 10.856000 11.257000 9.705000 9.535000 10.349000
3.000000 0.003000 9.000000 0.008591 11.750000 4.000000 10.538000 10.160000 9.826000 9.083000 10.085000 8.898000 11.773000 9.956000 10.976000 10.140000 10.959000 10.728000 9.913000 9.290000 8.947000 9.458000 10.142000 10.009000 21.012000 13.115000 11.131000 10.896000 10.572000 10.945000 9.434000 9.347000 10.069000
3.000000 0.003000 10.000000 0.009546 11.750000 4.000000 10.322000 9.938000 9.603000 8.898000 9.930000 8.791000 11.463000 9.740000 10.723000 9.949000 10.707000 10.509000 9.654000 9.082000 8.796000 9.305000 9.988000 9.856000 20.717000 12.861000 10.901000 10.653000 10.351000 10.701000 9.224000 9.196000 9.851000
3.000000 0.003000 11.000000 0.010500 11.750000 4.000000 10.147000 9.761000 9.425000 8.749000 9.798000 8.699000 11.212000 9.568000 10.519000 9.793000 10.505000 10.330000 9.449000 8.916000 8.672000 9.177000 9.857000 9.726000 20.474000 12.654000 10.714000 10.457000 10.171000 10.504000 9.055000 9.072000 9.675000
3.000000 0.003000 12.000000 0.011455 11.750000 4.000000 10.004000 9.618000 9.281000 8.627000 9.686000 8.620000 11.008000 9.429000 10.354000 9.664000 10.341000 10.184000 9.283000 8.781000 8.569000 9.070000 9.745000 9.615000 20.274000 12.484000 10.561000 10.296000 10.024000 10.343000 8.917000 8.967000 9.531000
3.000000 0.003000 13.000000 0.012410 11.750000 4.000000 9.882000 9.498000 9.161000 8.523000 9.587000 8.550000 10.839000 9.313000 10.216000 9.555000 10.203000 10.059000 9.145000 8.668000 8.481000 8.976000 9.647000 9.518000 20.105000 12.340000 10.431000 10.161000 9.900000 10.208000 8.802000 8.877000 9.410000
3.000000 0.003000 14.000000 0.013364 11.750000 4.000000 9.766000 9.385000 9.046000 8.424000 9.492000 8.479000 10.680000 9.202000 10.085000 9.450000 10.074000 9.941000 9.016000 8.560000 8.395000 8.884000 9.552000 9.424000 19.946000 12.204000 10.308000 10.033000 9.781000 10.079000 8.691000 8.789000 9.294000
3.000000 0.003000 15.000000 0.014319 11.750000 4.000000 9.642000 9.262000 8.923000 8.316000 9.388000 8.399000 10.516000 9.083000 9.947000 9.336000 9.937000 9.815000 8.878000 8.444000 8.300000 8.785000 9.449000 9.322000 19.782000 12.062000 10.176000 9.897000 9.655000 9.944000 8.572000 8.692000 9.170000




   t (Gyr) = 0.004
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
4.000000 0.004000 2.000000 0.001909 11.750000 4.000000 14.181000 14.840000 13.949000 12.687000 12.106000 10.509000 17.129000 14.525000 15.988000 13.639000 15.910000 14.640000 15.063000 13.529000 11.802000 11.836000 12.161000 12.066000 25.926000 17.591000 14.806000 15.446000 14.517000 15.340000 13.488000 11.903000 14.129000
4.000000 0.004000 3.000000 0.002864 11.750000 4.000000 13.370000 13.620000 13.037000 11.796000 11.702000 10.165000 15.906000 13.337000 14.704000 12.815000 14.658000 13.699000 13.809000 12.458000 11.094000 11.295000 11.751000 11.653000 24.811000 16.518000 14.026000 14.305000 13.609000 14.288000 12.492000 11.311000 13.145000
4.000000 0.004000 4.000000 0.003818 11.750000 4.000000 12.807000 12.841000 12.398000 11.210000 11.411000 9.923000 15.074000 12.576000 13.882000 12.264000 13.848000 13.080000 12.974000 11.761000 10.629000 10.929000 11.460000 11.355000 24.050000 15.809000 13.474000 13.573000 12.994000 13.589000 11.836000 10.908000 12.495000
4.000000 0.004000 5.000000 0.004773 11.750000 4.000000 12.387000 12.294000 11.919000 10.790000 11.187000 9.742000 14.458000 12.040000 13.302000 11.865000 13.272000 12.633000 12.371000 11.265000 10.297000 10.659000 11.236000 11.125000 23.487000 15.294000 13.055000 13.051000 12.542000 13.082000 11.366000 10.612000 12.025000
4.000000 0.004000 6.000000 0.005727 11.750000 4.000000 12.020000 11.836000 11.498000 10.435000 10.987000 9.584000 13.918000 11.592000 12.812000 11.519000 12.784000 12.247000 11.855000 10.848000 10.017000 10.426000 11.036000 10.920000 22.993000 14.849000 12.683000 12.607000 12.148000 12.644000 10.965000 10.359000 11.623000
4.000000 0.004000 7.000000 0.006682 11.750000 4.000000 11.645000 11.387000 11.067000 10.083000 10.777000 9.424000 13.364000 11.154000 12.326000 11.168000 12.299000 11.856000 11.340000 10.436000 9.742000 10.190000 10.828000 10.706000 22.485000 14.399000 12.296000 12.162000 11.745000 12.202000 10.566000 10.105000 11.221000
4.000000 0.004000 8.000000 0.007637 11.750000 4.000000 11.273000 10.961000 10.645000 9.746000 10.560000 9.265000 12.813000 10.738000 11.857000 10.824000 11.831000 11.472000 10.843000 10.042000 9.478000 9.954000 10.613000 10.486000 21.980000 13.957000 11.907000 11.728000 11.349000 11.770000 10.181000 9.857000 10.829000
4.000000 0.004000 9.000000 0.008591 11.750000 4.000000 10.926000 10.579000 10.260000 9.439000 10.345000 9.114000 12.299000 10.366000 11.431000 10.508000 11.407000 11.117000 10.393000 9.688000 9.238000 9.729000 10.400000 10.271000 21.504000 13.546000 11.540000 11.329000 10.982000 11.371000 9.830000 9.627000 10.470000
4.000000 0.004000 10.000000 0.009546 11.750000 4.000000 10.635000 10.270000 9.948000 9.188000 10.153000 8.982000 11.872000 10.066000 11.081000 10.245000 11.060000 10.821000 10.028000 9.401000 9.039000 9.535000 10.210000 10.080000 21.101000 13.203000 11.230000 10.997000 10.679000 11.040000 9.542000 9.432000 10.172000
4.000000 0.004000 11.000000 0.010500 11.750000 4.000000 10.424000 10.052000 9.726000 9.006000 10.003000 8.878000 11.564000 9.853000 10.830000 10.055000 10.811000 10.605000 9.771000 9.196000 8.892000 9.388000 10.061000 9.932000 20.805000 12.951000 11.004000 10.757000 10.459000 10.800000 9.335000 9.286000 9.957000
4.000000 0.004000 12.000000 0.011455 11.750000 4.000000 10.249000 9.875000 9.547000 8.857000 9.873000 8.786000 11.314000 9.682000 10.627000 9.897000 10.610000 10.427000 9.565000 9.030000 8.769000 9.261000 9.932000 9.803000 20.562000 12.744000 10.817000 10.561000 10.278000 10.604000 9.166000 9.162000 9.782000
4.000000 0.004000 13.000000 0.012410 11.750000 4.000000 10.098000 9.724000 9.394000 8.729000 9.756000 8.702000 11.103000 9.535000 10.454000 9.761000 10.438000 10.273000 9.391000 8.888000 8.661000 9.148000 9.816000 9.687000 20.353000 12.567000 10.656000 10.393000 10.123000 10.436000 9.022000 9.053000 9.630000
4.000000 0.004000 14.000000 0.013364 11.750000 4.000000 9.950000 9.577000 9.245000 8.600000 9.638000 8.613000 10.902000 9.392000 10.286000 9.626000 10.272000 10.122000 9.223000 8.748000 8.551000 9.034000 9.698000 9.570000 20.152000 12.395000 10.499000 10.229000 9.971000 10.272000 8.879000 8.941000 9.482000
4.000000 0.004000 15.000000 0.014319 11.750000 4.000000 9.784000 9.411000 9.077000 8.453000 9.502000 8.505000 10.684000 9.230000 10.101000 9.472000 10.089000 9.954000 9.037000 8.589000 8.422000 8.902000 9.563000 9.436000 19.937000 12.207000 10.323000 10.048000 9.800000 10.092000 8.718000 8.812000 9.315000




   t (Gyr) = 0.005
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
5.000000 0.005000 2.000000 0.001909 11.750000 4.000000 14.530000 15.318000 14.385000 13.043000 12.258000 10.697000 17.603000 14.989000 16.498000 14.055000 16.394000 15.045000 15.569000 13.952000 12.090000 12.051000 12.312000 12.229000 26.368000 18.025000 15.144000 15.903000 14.949000 15.765000 13.885000 12.134000 14.523000
